date,product_id,product_name,category,units_sold,revenue,average_price,promotion_active,promotion_type,discount_pct,marketing_spend,temperature_c,rainfall_mm,footfall_index,festival,festival_intensity,holiday,competitor_promo,stock_available,stockout_flag,day_of_week,weekend,month,season
2025-05-29,IC-VAN,Vanilla Ice Cream,Ice Cream,192,197.58,1.01,0,None,0.0,0.0,36.0,0.2,107.1,None,0.0,0,0,311,0,3,0,5,Summer
2025-05-30,IC-VAN,Vanilla Ice Cream,Ice Cream,210,212.3,1.01,0,None,0.0,0.0,34.4,0.1,108.0,None,0.0,0,0,357,0,4,0,5,Summer
2025-05-31,IC-VAN,Vanilla Ice Cream,Ice Cream,242,247.62,1.01,0,None,0.0,0.0,33.9,0.3,118.8,None,0.0,0,0,413,0,5,1,5,Summer
2025-06-01,IC-VAN,Vanilla Ice Cream,Ice Cream,206,206.35,1.01,0,None,0.0,0.0,32.3,2.3,110.1,None,0.0,0,0,288,0,6,1,6,Monsoon
2025-06-02,IC-VAN,Vanilla Ice Cream,Ice Cream,171,173.96,1.01,0,None,0.0,0.0,31.2,11.1,99.1,None,0.0,0,0,297,0,0,0,6,Monsoon
2025-06-03,IC-VAN,Vanilla Ice Cream,Ice Cream,232,210.13,1.01,1,Weekend Flash,10.0,1793.58,33.4,2.9,102.3,None,0.0,0,0,332,0,1,0,6,Monsoon
2025-06-04,IC-VAN,Vanilla Ice Cream,Ice Cream,241,223.03,1.01,1,Weekend Flash,10.0,1793.58,34.2,3.8,101.9,None,0.0,0,1,413,0,2,0,6,Monsoon
2025-06-05,IC-VAN,Vanilla Ice Cream,Ice Cream,232,211.76,1.01,1,Weekend Flash,10.0,1793.58,37.5,2.3,103.4,None,0.0,0,1,308,0,3,0,6,Monsoon
2025-06-06,IC-VAN,Vanilla Ice Cream,Ice Cream,208,212.13,1.01,0,None,0.0,0.0,34.6,1.6,109.7,None,0.0,0,1,258,0,4,0,6,Monsoon
2025-06-07,IC-VAN,Vanilla Ice Cream,Ice Cream,240,235.69,1.01,0,None,0.0,0.0,36.1,7.0,115.6,None,0.0,0,0,320,0,5,1,6,Monsoon
2025-06-08,IC-VAN,Vanilla Ice Cream,Ice Cream,227,228.56,1.01,0,None,0.0,0.0,33.5,1.3,117.4,None,0.0,0,0,346,0,6,1,6,Monsoon
2025-06-09,IC-VAN,Vanilla Ice Cream,Ice Cream,171,173.15,1.01,0,None,0.0,0.0,32.3,7.2,100.2,None,0.0,0,0,343,0,0,0,6,Monsoon
2025-06-10,IC-VAN,Vanilla Ice Cream,Ice Cream,196,197.95,1.01,0,None,0.0,0.0,32.7,7.0,103.9,None,0.0,0,0,348,0,1,0,6,Monsoon
2025-06-11,IC-VAN,Vanilla Ice Cream,Ice Cream,204,207.79,1.01,0,None,0.0,0.0,33.1,5.5,109.1,None,0.0,0,0,226,0,2,0,6,Monsoon
2025-06-12,IC-VAN,Vanilla Ice Cream,Ice Cream,203,203.45,1.01,0,None,0.0,0.0,38.3,4.1,109.0,None,0.0,0,0,304,0,3,0,6,Monsoon
2025-06-13,IC-VAN,Vanilla Ice Cream,Ice Cream,200,201.38,1.01,0,None,0.0,0.0,33.0,3.4,102.3,None,0.0,0,0,245,0,4,0,6,Monsoon
2025-06-14,IC-VAN,Vanilla Ice Cream,Ice Cream,246,250.98,1.01,0,None,0.0,0.0,36.0,2.0,116.7,None,0.0,0,0,323,0,5,1,6,Monsoon
2025-06-15,IC-VAN,Vanilla Ice Cream,Ice Cream,282,253.77,1.01,1,Bundle Offer,8.0,2121.93,32.9,18.4,126.7,None,0.0,0,0,453,0,6,1,6,Monsoon
2025-06-16,IC-VAN,Vanilla Ice Cream,Ice Cream,225,209.57,1.01,1,Bundle Offer,8.0,2121.93,36.2,5.3,105.6,None,0.0,0,1,402,0,0,0,6,Monsoon
2025-06-17,IC-VAN,Vanilla Ice Cream,Ice Cream,260,213.4,1.0,1,Festival Promo,18.0,3410.75,35.2,5.1,102.1,None,0.0,0,1,304,0,1,0,6,Monsoon
2025-06-18,IC-VAN,Vanilla Ice Cream,Ice Cream,253,206.14,1.0,1,Festival Promo,18.0,3410.75,34.2,2.5,104.6,None,0.0,0,0,295,0,2,0,6,Monsoon
2025-06-19,IC-VAN,Vanilla Ice Cream,Ice Cream,242,207.42,1.0,1,Mango Festival,15.0,2620.09,34.4,17.0,105.8,None,0.0,0,0,373,0,3,0,6,Monsoon
2025-06-20,IC-VAN,Vanilla Ice Cream,Ice Cream,188,191.53,1.0,0,None,0.0,0.0,33.3,3.6,104.5,None,0.0,0,0,273,0,4,0,6,Monsoon
2025-06-21,IC-VAN,Vanilla Ice Cream,Ice Cream,239,242.86,1.0,0,None,0.0,0.0,35.3,7.8,115.0,None,0.0,0,0,328,0,5,1,6,Monsoon
2025-06-22,IC-VAN,Vanilla Ice Cream,Ice Cream,218,218.36,1.0,0,None,0.0,0.0,33.7,9.1,107.8,None,0.0,0,0,377,0,6,1,6,Monsoon
2025-06-23,IC-VAN,Vanilla Ice Cream,Ice Cream,186,188.51,1.0,0,None,0.0,0.0,32.3,7.0,100.1,None,0.0,0,0,353,0,0,0,6,Monsoon
2025-06-24,IC-VAN,Vanilla Ice Cream,Ice Cream,175,177.29,1.0,0,None,0.0,0.0,32.2,1.3,104.1,None,0.0,0,0,339,0,1,0,6,Monsoon
2025-06-25,IC-VAN,Vanilla Ice Cream,Ice Cream,199,199.24,1.0,0,None,0.0,0.0,34.8,10.8,103.9,None,0.0,0,0,344,0,2,0,6,Monsoon
2025-06-26,IC-VAN,Vanilla Ice Cream,Ice Cream,242,197.17,1.0,1,Festival Promo,18.0,3082.36,37.3,3.5,101.8,None,0.0,0,1,418,0,3,0,6,Monsoon
2025-06-27,IC-VAN,Vanilla Ice Cream,Ice Cream,245,199.69,1.0,1,Festival Promo,18.0,3082.36,34.8,11.9,103.6,None,0.0,0,0,380,0,4,0,6,Monsoon
2025-06-28,IC-VAN,Vanilla Ice Cream,Ice Cream,292,242.15,1.0,1,Festival Promo,18.0,3082.36,34.2,6.0,114.7,None,0.0,0,0,453,0,5,1,6,Monsoon
2025-06-29,IC-VAN,Vanilla Ice Cream,Ice Cream,238,238.09,1.0,0,None,0.0,0.0,35.0,9.5,118.7,None,0.0,0,0,344,0,6,1,6,Monsoon
2025-06-30,IC-VAN,Vanilla Ice Cream,Ice Cream,210,207.48,1.0,0,None,0.0,0.0,36.8,16.2,103.6,None,0.0,0,0,238,0,0,0,6,Monsoon
2025-07-01,IC-VAN,Vanilla Ice Cream,Ice Cream,208,203.84,1.0,0,None,0.0,0.0,34.8,10.5,106.0,None,0.0,0,0,358,0,1,0,7,Monsoon
2025-07-02,IC-VAN,Vanilla Ice Cream,Ice Cream,236,209.73,1.0,1,Payday Campaign,12.0,2588.04,33.6,9.7,101.2,None,0.0,0,0,404,0,2,0,7,Monsoon
2025-07-03,IC-VAN,Vanilla Ice Cream,Ice Cream,239,208.84,1.0,1,Payday Campaign,12.0,2588.04,36.4,11.2,106.6,None,0.0,0,0,308,0,3,0,7,Monsoon
2025-07-04,IC-VAN,Vanilla Ice Cream,Ice Cream,244,215.4,1.0,1,Payday Campaign,12.0,2588.04,35.1,2.8,105.5,None,0.0,0,0,332,0,4,0,7,Monsoon
2025-07-05,IC-VAN,Vanilla Ice Cream,Ice Cream,288,268.59,1.0,1,Bundle Offer,8.0,2215.4,37.1,12.3,117.9,None,0.0,0,0,399,0,5,1,7,Monsoon
2025-07-06,IC-VAN,Vanilla Ice Cream,Ice Cream,272,245.94,1.0,1,Bundle Offer,8.0,2215.4,34.6,4.9,117.0,None,0.0,0,0,396,0,6,1,7,Monsoon
2025-07-07,IC-VAN,Vanilla Ice Cream,Ice Cream,213,195.49,1.0,1,Bundle Offer,8.0,2215.4,32.1,5.1,106.2,None,0.0,0,0,340,0,0,0,7,Monsoon
2025-07-08,IC-VAN,Vanilla Ice Cream,Ice Cream,164,163.31,1.0,0,None,0.0,0.0,31.8,6.8,102.7,None,0.0,0,0,247,0,1,0,7,Monsoon
2025-07-09,IC-VAN,Vanilla Ice Cream,Ice Cream,204,204.41,1.0,0,None,0.0,0.0,37.2,4.5,104.3,None,0.0,0,0,360,0,2,0,7,Monsoon
2025-07-10,IC-VAN,Vanilla Ice Cream,Ice Cream,214,216.56,1.0,0,None,0.0,0.0,37.3,2.2,108.2,None,0.0,0,0,364,0,3,0,7,Monsoon
2025-07-11,IC-VAN,Vanilla Ice Cream,Ice Cream,193,189.31,1.0,0,None,0.0,0.0,33.8,6.4,99.5,None,0.0,0,0,363,0,4,0,7,Monsoon
2025-07-12,IC-VAN,Vanilla Ice Cream,Ice Cream,212,212.69,1.0,0,None,0.0,0.0,33.4,5.1,109.5,None,0.0,0,0,324,0,5,1,7,Monsoon
2025-07-13,IC-VAN,Vanilla Ice Cream,Ice Cream,239,241.02,1.0,0,None,0.0,0.0,36.7,4.9,113.4,None,0.0,0,0,271,0,6,1,7,Monsoon
2025-07-14,IC-VAN,Vanilla Ice Cream,Ice Cream,174,172.88,1.0,0,None,0.0,0.0,32.1,5.8,104.5,None,0.0,0,0,329,0,0,0,7,Monsoon
2025-07-15,IC-VAN,Vanilla Ice Cream,Ice Cream,175,173.91,1.0,0,None,0.0,0.0,32.4,5.0,98.1,None,0.0,0,0,207,0,1,0,7,Monsoon
2025-07-16,IC-VAN,Vanilla Ice Cream,Ice Cream,199,199.02,1.0,0,None,0.0,0.0,35.1,17.7,101.8,None,0.0,0,0,250,0,2,0,7,Monsoon
2025-07-17,IC-VAN,Vanilla Ice Cream,Ice Cream,191,190.79,0.99,0,None,0.0,0.0,33.2,16.7,101.5,None,0.0,0,0,256,0,3,0,7,Monsoon
2025-07-18,IC-VAN,Vanilla Ice Cream,Ice Cream,183,183.25,0.99,0,None,0.0,0.0,33.9,6.5,90.8,None,0.0,0,0,232,0,4,0,7,Monsoon
2025-07-19,IC-VAN,Vanilla Ice Cream,Ice Cream,225,225.18,0.99,0,None,0.0,0.0,33.5,6.4,110.6,None,0.0,0,0,360,0,5,1,7,Monsoon
2025-07-20,IC-VAN,Vanilla Ice Cream,Ice Cream,233,228.82,0.99,0,None,0.0,0.0,34.4,0.2,110.8,None,0.0,0,0,323,0,6,1,7,Monsoon
2025-07-21,IC-VAN,Vanilla Ice Cream,Ice Cream,191,192.01,0.99,0,None,0.0,0.0,36.3,3.7,100.7,None,0.0,0,1,246,0,0,0,7,Monsoon
2025-07-22,IC-VAN,Vanilla Ice Cream,Ice Cream,191,192.34,0.99,0,None,0.0,0.0,33.9,11.1,108.4,None,0.0,0,0,211,0,1,0,7,Monsoon
2025-07-23,IC-VAN,Vanilla Ice Cream,Ice Cream,187,186.07,0.99,0,None,0.0,0.0,34.8,4.4,95.1,None,0.0,0,0,241,0,2,0,7,Monsoon
2025-07-24,IC-VAN,Vanilla Ice Cream,Ice Cream,160,155.95,0.99,0,None,0.0,0.0,29.9,14.1,96.9,None,0.0,0,0,290,0,3,0,7,Monsoon
2025-07-25,IC-VAN,Vanilla Ice Cream,Ice Cream,181,179.34,0.99,0,None,0.0,0.0,33.5,13.4,87.8,None,0.0,0,0,328,0,4,0,7,Monsoon
2025-07-26,IC-VAN,Vanilla Ice Cream,Ice Cream,201,199.83,0.99,0,None,0.0,0.0,32.0,3.7,108.4,None,0.0,0,0,268,0,5,1,7,Monsoon
2025-07-27,IC-VAN,Vanilla Ice Cream,Ice Cream,212,207.32,0.99,0,None,0.0,0.0,31.2,7.0,108.7,None,0.0,0,0,243,0,6,1,7,Monsoon
2025-07-28,IC-VAN,Vanilla Ice Cream,Ice Cream,154,151.99,0.99,0,None,0.0,0.0,31.8,18.8,97.9,None,0.0,0,0,263,0,0,0,7,Monsoon
2025-07-29,IC-VAN,Vanilla Ice Cream,Ice Cream,185,180.22,0.99,0,None,0.0,0.0,32.7,1.2,105.9,None,0.0,0,0,330,0,1,0,7,Monsoon
2025-07-30,IC-VAN,Vanilla Ice Cream,Ice Cream,229,205.65,0.99,1,Weekend Flash,10.0,1538.36,34.9,4.5,104.5,None,0.0,0,0,260,0,2,0,7,Monsoon
2025-07-31,IC-VAN,Vanilla Ice Cream,Ice Cream,196,180.87,0.99,1,Loyalty Offer,7.0,1362.72,30.8,1.1,100.5,None,0.0,0,0,343,0,3,0,7,Monsoon
2025-08-01,IC-VAN,Vanilla Ice Cream,Ice Cream,191,185.36,0.99,0,None,0.0,0.0,33.2,2.6,98.1,None,0.0,0,0,238,0,4,0,8,Monsoon
2025-08-02,IC-VAN,Vanilla Ice Cream,Ice Cream,228,226.61,0.99,0,None,0.0,0.0,32.2,22.8,114.9,None,0.0,0,0,289,0,5,1,8,Monsoon
2025-08-03,IC-VAN,Vanilla Ice Cream,Ice Cream,213,210.61,0.99,0,None,0.0,0.0,32.4,4.5,109.6,None,0.0,0,0,332,0,6,1,8,Monsoon
2025-08-04,IC-VAN,Vanilla Ice Cream,Ice Cream,195,194.08,0.99,0,None,0.0,0.0,34.8,0.5,95.4,None,0.0,0,0,223,0,0,0,8,Monsoon
2025-08-05,IC-VAN,Vanilla Ice Cream,Ice Cream,189,186.01,0.99,0,None,0.0,0.0,33.9,2.2,90.8,None,0.0,0,0,257,0,1,0,8,Monsoon
2025-08-06,IC-VAN,Vanilla Ice Cream,Ice Cream,179,175.25,0.99,0,None,0.0,0.0,35.2,0.9,97.1,None,0.0,0,0,221,0,2,0,8,Monsoon
2025-08-07,IC-VAN,Vanilla Ice Cream,Ice Cream,198,193.87,0.99,0,None,0.0,0.0,32.5,7.2,102.9,None,0.0,0,0,252,0,3,0,8,Monsoon
2025-08-08,IC-VAN,Vanilla Ice Cream,Ice Cream,169,165.9,0.99,0,None,0.0,0.0,31.4,9.0,110.4,None,0.0,0,0,312,0,4,0,8,Monsoon
2025-08-09,IC-VAN,Vanilla Ice Cream,Ice Cream,251,247.98,0.99,0,None,0.0,0.0,32.2,12.5,122.2,Raksha Bandhan,1.0,1,0,307,0,5,1,8,Monsoon
2025-08-10,IC-VAN,Vanilla Ice Cream,Ice Cream,223,220.6,0.99,0,None,0.0,0.0,33.0,10.6,104.9,None,0.0,0,0,249,0,6,1,8,Monsoon
2025-08-11,IC-VAN,Vanilla Ice Cream,Ice Cream,183,180.24,0.99,0,None,0.0,0.0,32.8,1.3,92.7,None,0.0,0,0,237,0,0,0,8,Monsoon
2025-08-12,IC-VAN,Vanilla Ice Cream,Ice Cream,188,171.68,0.99,1,Loyalty Offer,7.0,1560.62,30.4,8.6,101.2,None,0.0,0,0,221,0,1,0,8,Monsoon
2025-08-13,IC-VAN,Vanilla Ice Cream,Ice Cream,211,192.8,0.99,1,Loyalty Offer,7.0,1560.62,32.5,5.6,89.5,None,0.0,0,0,330,0,2,0,8,Monsoon
2025-08-14,IC-VAN,Vanilla Ice Cream,Ice Cream,173,175.79,0.99,0,None,0.0,0.0,32.7,13.9,100.9,None,0.0,0,0,348,0,3,0,8,Monsoon
2025-08-15,IC-VAN,Vanilla Ice Cream,Ice Cream,221,215.93,0.99,0,None,0.0,0.0,36.7,11.6,113.8,Independence Day,0.9,1,0,267,0,4,0,8,Monsoon
2025-08-16,IC-VAN,Vanilla Ice Cream,Ice Cream,229,224.27,0.99,0,None,0.0,0.0,35.5,25.0,110.1,None,0.0,0,0,365,0,5,1,8,Monsoon
2025-08-17,IC-VAN,Vanilla Ice Cream,Ice Cream,191,195.71,0.99,0,None,0.0,0.0,30.5,2.4,106.7,None,0.0,0,0,269,0,6,1,8,Monsoon
2025-08-18,IC-VAN,Vanilla Ice Cream,Ice Cream,177,175.31,0.99,0,None,0.0,0.0,31.4,2.0,100.5,None,0.0,0,0,208,0,0,0,8,Monsoon
2025-08-19,IC-VAN,Vanilla Ice Cream,Ice Cream,161,155.99,0.99,0,None,0.0,0.0,29.2,4.0,98.4,None,0.0,0,0,291,0,1,0,8,Monsoon
2025-08-20,IC-VAN,Vanilla Ice Cream,Ice Cream,161,160.19,0.98,0,None,0.0,0.0,30.7,5.8,93.5,None,0.0,0,0,214,0,2,0,8,Monsoon
2025-08-21,IC-VAN,Vanilla Ice Cream,Ice Cream,191,186.03,0.98,0,None,0.0,0.0,32.3,3.2,106.5,None,0.0,0,0,293,0,3,0,8,Monsoon
2025-08-22,IC-VAN,Vanilla Ice Cream,Ice Cream,192,191.09,0.98,0,None,0.0,0.0,33.8,2.6,95.4,None,0.0,0,0,293,0,4,0,8,Monsoon
2025-08-23,IC-VAN,Vanilla Ice Cream,Ice Cream,223,201.43,0.98,1,Bundle Offer,8.0,2002.59,30.2,8.2,110.9,None,0.0,0,0,338,0,5,1,8,Monsoon
2025-08-24,IC-VAN,Vanilla Ice Cream,Ice Cream,184,180.12,0.98,0,None,0.0,0.0,30.3,4.0,94.8,None,0.0,0,0,225,0,6,1,8,Monsoon
2025-08-25,IC-VAN,Vanilla Ice Cream,Ice Cream,161,150.16,0.98,1,Loyalty Offer,7.0,1457.49,27.5,3.1,103.1,None,0.0,0,0,221,0,0,0,8,Monsoon
2025-08-26,IC-VAN,Vanilla Ice Cream,Ice Cream,195,179.61,0.98,1,Loyalty Offer,7.0,1457.49,31.0,1.3,104.0,None,0.0,0,1,332,0,1,0,8,Monsoon
2025-08-27,IC-VAN,Vanilla Ice Cream,Ice Cream,156,155.22,0.98,0,None,0.0,0.0,29.3,0.2,96.6,None,0.0,0,1,325,0,2,0,8,Monsoon
2025-08-28,IC-VAN,Vanilla Ice Cream,Ice Cream,164,162.1,0.98,0,None,0.0,0.0,30.1,17.1,99.2,None,0.0,0,0,185,0,3,0,8,Monsoon
2025-08-29,IC-VAN,Vanilla Ice Cream,Ice Cream,144,140.82,0.98,0,None,0.0,0.0,29.4,16.7,99.0,None,0.0,0,0,230,0,4,0,8,Monsoon
2025-08-30,IC-VAN,Vanilla Ice Cream,Ice Cream,185,183.18,0.98,0,None,0.0,0.0,30.7,11.8,102.9,None,0.0,0,0,346,0,5,1,8,Monsoon
2025-08-31,IC-VAN,Vanilla Ice Cream,Ice Cream,171,170.49,0.98,0,None,0.0,0.0,27.7,9.8,108.7,None,0.0,0,0,236,0,6,1,8,Monsoon
2025-09-01,IC-VAN,Vanilla Ice Cream,Ice Cream,159,143.97,0.98,1,Bundle Offer,8.0,2345.12,28.1,3.6,91.8,None,0.0,0,0,250,0,0,0,9,Monsoon
2025-09-02,IC-VAN,Vanilla Ice Cream,Ice Cream,226,208.68,0.98,1,Bundle Offer,8.0,2345.12,34.5,10.1,92.7,None,0.0,0,0,390,0,1,0,9,Monsoon
2025-09-03,IC-VAN,Vanilla Ice Cream,Ice Cream,178,162.5,0.98,1,Bundle Offer,8.0,2345.12,28.2,1.9,101.3,None,0.0,0,0,353,0,2,0,9,Monsoon
2025-09-04,IC-VAN,Vanilla Ice Cream,Ice Cream,139,136.86,0.98,0,None,0.0,0.0,28.5,6.8,100.4,None,0.0,0,0,263,0,3,0,9,Monsoon
2025-09-05,IC-VAN,Vanilla Ice Cream,Ice Cream,179,176.3,0.98,0,None,0.0,0.0,33.7,2.8,91.9,None,0.0,0,0,310,0,4,0,9,Monsoon
2025-09-06,IC-VAN,Vanilla Ice Cream,Ice Cream,241,237.01,0.98,0,None,0.0,0.0,35.5,10.1,101.6,None,0.0,0,0,359,0,5,1,9,Monsoon
2025-09-07,IC-VAN,Vanilla Ice Cream,Ice Cream,172,166.31,0.98,0,None,0.0,0.0,28.1,19.7,102.0,None,0.0,0,0,237,0,6,1,9,Monsoon
2025-09-08,IC-VAN,Vanilla Ice Cream,Ice Cream,195,156.78,0.98,1,Festival Promo,18.0,2991.56,29.4,2.2,98.8,None,0.0,0,0,356,0,0,0,9,Monsoon
2025-09-09,IC-VAN,Vanilla Ice Cream,Ice Cream,198,159.76,0.98,1,Festival Promo,18.0,2991.56,30.6,3.8,90.0,None,0.0,0,0,223,0,1,0,9,Monsoon
2025-09-10,IC-VAN,Vanilla Ice Cream,Ice Cream,233,186.55,0.98,1,Festival Promo,18.0,2991.56,33.0,6.7,96.7,None,0.0,0,1,262,0,2,0,9,Monsoon
2025-09-11,IC-VAN,Vanilla Ice Cream,Ice Cream,173,139.75,0.98,1,Festival Promo,18.0,2991.56,28.0,0.6,98.5,None,0.0,0,0,289,0,3,0,9,Monsoon
2025-09-12,IC-VAN,Vanilla Ice Cream,Ice Cream,160,157.01,0.98,0,None,0.0,0.0,29.3,1.0,94.2,None,0.0,0,0,314,0,4,0,9,Monsoon
2025-09-13,IC-VAN,Vanilla Ice Cream,Ice Cream,201,199.0,0.98,0,None,0.0,0.0,31.0,19.3,109.6,None,0.0,0,0,351,0,5,1,9,Monsoon
2025-09-14,IC-VAN,Vanilla Ice Cream,Ice Cream,203,200.7,0.98,0,None,0.0,0.0,30.3,8.2,102.9,None,0.0,0,0,331,0,6,1,9,Monsoon
2025-09-15,IC-VAN,Vanilla Ice Cream,Ice Cream,146,143.48,0.98,0,None,0.0,0.0,28.8,3.4,93.3,None,0.0,0,0,226,0,0,0,9,Monsoon
2025-09-16,IC-VAN,Vanilla Ice Cream,Ice Cream,142,136.97,0.98,0,None,0.0,0.0,29.1,6.1,89.4,None,0.0,0,0,219,0,1,0,9,Monsoon
2025-09-17,IC-VAN,Vanilla Ice Cream,Ice Cream,131,131.22,0.98,0,None,0.0,0.0,26.8,4.0,99.3,None,0.0,0,0,219,0,2,0,9,Monsoon
2025-09-18,IC-VAN,Vanilla Ice Cream,Ice Cream,127,124.31,0.98,0,None,0.0,0.0,28.7,6.9,90.3,None,0.0,0,0,188,0,3,0,9,Monsoon
2025-09-19,IC-VAN,Vanilla Ice Cream,Ice Cream,148,144.96,0.98,0,None,0.0,0.0,28.6,4.1,95.7,None,0.0,0,0,235,0,4,0,9,Monsoon
2025-09-20,IC-VAN,Vanilla Ice Cream,Ice Cream,185,180.62,0.98,0,None,0.0,0.0,29.4,5.7,103.5,None,0.0,0,1,221,0,5,1,9,Monsoon
2025-09-21,IC-VAN,Vanilla Ice Cream,Ice Cream,173,168.6,0.98,0,None,0.0,0.0,27.9,10.8,98.6,None,0.0,0,0,244,0,6,1,9,Monsoon
2025-09-22,IC-VAN,Vanilla Ice Cream,Ice Cream,141,140.77,0.98,0,None,0.0,0.0,29.6,10.3,90.7,None,0.0,0,0,311,0,0,0,9,Monsoon
2025-09-23,IC-VAN,Vanilla Ice Cream,Ice Cream,178,177.38,0.98,0,None,0.0,0.0,30.5,18.5,100.6,None,0.0,0,0,311,0,1,0,9,Monsoon
2025-09-24,IC-VAN,Vanilla Ice Cream,Ice Cream,182,166.78,0.98,1,Loyalty Offer,7.0,1520.15,28.9,8.7,94.6,None,0.0,0,0,224,0,2,0,9,Monsoon
2025-09-25,IC-VAN,Vanilla Ice Cream,Ice Cream,184,167.5,0.98,1,Loyalty Offer,7.0,1520.15,29.1,6.5,88.4,None,0.0,0,0,249,0,3,0,9,Monsoon
2025-09-26,IC-VAN,Vanilla Ice Cream,Ice Cream,172,157.94,0.98,1,Loyalty Offer,7.0,1520.15,28.5,20.5,94.9,None,0.0,0,0,233,0,4,0,9,Monsoon
2025-09-27,IC-VAN,Vanilla Ice Cream,Ice Cream,182,178.53,0.98,0,None,0.0,0.0,28.3,5.2,102.6,None,0.0,0,0,247,0,5,1,9,Monsoon
2025-09-28,IC-VAN,Vanilla Ice Cream,Ice Cream,159,155.47,0.98,0,None,0.0,0.0,26.9,0.3,120.5,None,0.0,0,0,289,0,6,1,9,Monsoon
2025-09-29,IC-VAN,Vanilla Ice Cream,Ice Cream,184,162.95,0.98,1,Weekend Flash,10.0,1539.29,28.7,12.0,94.6,None,0.0,0,0,347,0,0,0,9,Monsoon
2025-09-30,IC-VAN,Vanilla Ice Cream,Ice Cream,162,142.13,0.98,1,Weekend Flash,10.0,1539.29,27.8,7.8,91.2,None,0.0,0,0,295,0,1,0,9,Monsoon
2025-10-01,IC-VAN,Vanilla Ice Cream,Ice Cream,169,166.12,0.98,0,None,0.0,0.0,31.7,0.0,100.1,None,0.0,0,0,267,0,2,0,10,Transition
2025-10-02,IC-VAN,Vanilla Ice Cream,Ice Cream,171,167.99,0.98,0,None,0.0,0.0,30.7,0.0,92.9,Gandhi Jayanti,0.7,1,0,216,0,3,0,10,Transition
2025-10-03,IC-VAN,Vanilla Ice Cream,Ice Cream,148,146.09,0.98,0,None,0.0,0.0,28.4,0.0,93.4,None,0.0,0,0,190,0,4,0,10,Transition
2025-10-04,IC-VAN,Vanilla Ice Cream,Ice Cream,153,148.83,0.98,0,None,0.0,0.0,26.3,0.6,112.8,None,0.0,0,0,303,0,5,1,10,Transition
2025-10-05,IC-VAN,Vanilla Ice Cream,Ice Cream,149,147.27,0.98,0,None,0.0,0.0,25.6,0.2,102.2,None,0.0,0,0,277,0,6,1,10,Transition
2025-10-06,IC-VAN,Vanilla Ice Cream,Ice Cream,140,135.72,0.98,0,None,0.0,0.0,29.6,0.4,84.1,None,0.0,0,0,241,0,0,0,10,Transition
2025-10-07,IC-VAN,Vanilla Ice Cream,Ice Cream,126,122.65,0.98,0,None,0.0,0.0,27.9,0.6,90.7,None,0.0,0,0,238,0,1,0,10,Transition
2025-10-08,IC-VAN,Vanilla Ice Cream,Ice Cream,159,154.85,0.98,0,None,0.0,0.0,28.2,1.2,99.9,None,0.0,0,1,314,0,2,0,10,Transition
2025-10-09,IC-VAN,Vanilla Ice Cream,Ice Cream,116,112.24,0.98,0,None,0.0,0.0,24.1,0.1,94.4,None,0.0,0,0,266,0,3,0,10,Transition
2025-10-10,IC-VAN,Vanilla Ice Cream,Ice Cream,141,139.9,0.98,0,None,0.0,0.0,28.8,3.6,88.3,None,0.0,0,0,174,0,4,0,10,Transition
2025-10-11,IC-VAN,Vanilla Ice Cream,Ice Cream,199,177.39,0.98,1,Bundle Offer,8.0,2501.53,27.8,0.0,99.0,None,0.0,0,0,282,0,5,1,10,Transition
2025-10-12,IC-VAN,Vanilla Ice Cream,Ice Cream,146,141.93,0.98,0,None,0.0,0.0,24.9,0.0,99.6,None,0.0,0,0,172,0,6,1,10,Transition
2025-10-13,IC-VAN,Vanilla Ice Cream,Ice Cream,154,137.93,0.98,1,Weekend Flash,10.0,1473.17,26.0,0.3,94.2,None,0.0,0,0,235,0,0,0,10,Transition
2025-10-14,IC-VAN,Vanilla Ice Cream,Ice Cream,169,148.11,0.98,1,Weekend Flash,10.0,1473.17,27.2,0.1,99.0,None,0.0,0,0,290,0,1,0,10,Transition
2025-10-15,IC-VAN,Vanilla Ice Cream,Ice Cream,172,148.09,0.98,1,Payday Campaign,12.0,2292.0,26.8,1.1,97.6,None,0.0,0,1,225,0,2,0,10,Transition
2025-10-16,IC-VAN,Vanilla Ice Cream,Ice Cream,149,127.02,0.98,1,Payday Campaign,12.0,2292.0,26.1,0.0,94.5,None,0.0,0,1,193,0,3,0,10,Transition
2025-10-17,IC-VAN,Vanilla Ice Cream,Ice Cream,153,133.37,0.98,1,Payday Campaign,12.0,2292.0,26.3,0.1,85.6,None,0.0,0,0,251,0,4,0,10,Transition
2025-10-18,IC-VAN,Vanilla Ice Cream,Ice Cream,171,169.43,0.98,0,None,0.0,0.0,26.0,0.1,108.6,Diwali,1.0,1,0,274,0,5,1,10,Transition
2025-10-19,IC-VAN,Vanilla Ice Cream,Ice Cream,189,187.05,0.98,0,None,0.0,0.0,26.6,0.4,121.1,Diwali,1.25,1,0,323,0,6,1,10,Transition
2025-10-20,IC-VAN,Vanilla Ice Cream,Ice Cream,181,178.72,0.98,0,None,0.0,0.0,28.9,0.3,104.9,Diwali,1.5,1,0,203,0,0,0,10,Transition
2025-10-21,IC-VAN,Vanilla Ice Cream,Ice Cream,117,114.9,0.98,0,None,0.0,0.0,21.6,0.0,110.5,Diwali,1.5,1,0,176,0,1,0,10,Transition
