date,content_id,content_category,viewers,watch_hours,sessions,release_event,release_active,marketing_campaign,festival,festival_intensity,holiday,weekend,day_of_week,month,competitor_major_release,subscription_price_index
2025-08-31,SPORTS,Live Sports,15273,18655.7,18716,None,0,0,None,0.0,0,1,6,8,0,98.28
2025-09-01,SPORTS,Live Sports,12913,18598.2,14071,None,0,0,None,0.0,0,0,0,9,0,98.26
2025-09-02,SPORTS,Live Sports,13891,17232.0,15403,None,0,0,None,0.0,0,0,1,9,0,98.24
2025-09-03,SPORTS,Live Sports,11783,18608.7,13009,None,0,0,None,0.0,0,0,2,9,0,98.23
2025-09-04,SPORTS,Live Sports,12303,12408.3,16819,None,0,0,None,0.0,0,0,3,9,0,98.21
2025-09-05,SPORTS,Live Sports,12919,11936.3,15784,None,0,0,None,0.0,0,0,4,9,0,98.2
2025-09-06,SPORTS,Live Sports,14923,20228.4,15674,None,0,0,None,0.0,0,1,5,9,0,98.18
2025-09-07,SPORTS,Live Sports,14718,16270.4,18466,None,0,0,None,0.0,0,1,6,9,0,98.17
2025-09-08,SPORTS,Live Sports,11382,11320.2,12867,None,0,0,None,0.0,0,0,0,9,0,98.15
2025-09-09,SPORTS,Live Sports,11704,10817.6,15647,None,0,0,None,0.0,0,0,1,9,0,98.14
2025-09-10,SPORTS,Live Sports,15034,22796.1,21448,None,0,1,None,0.0,0,0,2,9,0,98.13
2025-09-11,SPORTS,Live Sports,11203,18684.9,12526,None,0,0,None,0.0,0,0,3,9,0,98.12
2025-09-12,SPORTS,Live Sports,11757,16372.8,13644,None,0,0,None,0.0,0,0,4,9,0,98.11
2025-09-13,SPORTS,Live Sports,14411,21877.3,19237,None,0,0,None,0.0,0,1,5,9,0,98.09
2025-09-14,SPORTS,Live Sports,13730,21566.8,17889,None,0,0,None,0.0,0,1,6,9,0,98.08
2025-09-15,SPORTS,Live Sports,12700,19613.1,17542,None,0,0,None,0.0,0,0,0,9,0,98.07
2025-09-16,SPORTS,Live Sports,12434,14440.9,16284,None,0,0,None,0.0,0,0,1,9,0,98.07
2025-09-17,SPORTS,Live Sports,11850,10687.3,13347,None,0,0,None,0.0,0,0,2,9,0,98.06
2025-09-18,SPORTS,Live Sports,11871,16649.1,16431,None,0,0,None,0.0,0,0,3,9,0,98.05
2025-09-19,SPORTS,Live Sports,15842,26267.1,17653,None,0,1,None,0.0,0,0,4,9,0,98.04
2025-09-20,SPORTS,Live Sports,14718,23696.3,15947,None,0,0,None,0.0,0,1,5,9,0,98.04
2025-09-21,SPORTS,Live Sports,14605,13200.1,20823,None,0,0,None,0.0,0,1,6,9,0,98.03
2025-09-22,SPORTS,Live Sports,12568,20402.5,16131,None,0,0,None,0.0,0,0,0,9,0,98.02
2025-09-23,SPORTS,Live Sports,17021,15466.8,20126,Season Premiere,1,0,None,0.0,0,0,1,9,0,98.02
2025-09-24,SPORTS,Live Sports,17312,22940.5,19952,Season Premiere,1,0,None,0.0,0,0,2,9,0,98.01
2025-09-25,SPORTS,Live Sports,10511,16629.7,11392,None,0,0,None,0.0,0,0,3,9,0,98.01
2025-09-26,SPORTS,Live Sports,11995,14787.8,15281,None,0,0,None,0.0,0,0,4,9,0,98.01
2025-09-27,SPORTS,Live Sports,13891,20101.4,19421,None,0,0,None,0.0,0,1,5,9,0,98.0
2025-09-28,SPORTS,Live Sports,14874,16153.1,19662,None,0,0,None,0.0,0,1,6,9,0,98.0
2025-09-29,SPORTS,Live Sports,17294,28986.5,23430,Blockbuster Release,1,0,None,0.0,0,0,0,9,0,98.0
2025-09-30,SPORTS,Live Sports,13197,12342.8,17015,None,0,0,None,0.0,0,0,1,9,0,98.0
2025-10-01,SPORTS,Live Sports,12321,17321.1,12985,None,0,0,None,0.0,0,0,2,10,0,98.0
2025-10-02,SPORTS,Live Sports,12973,12036.6,15931,None,0,0,Gandhi Jayanti,0.7,1,0,3,10,0,98.0
2025-10-03,SPORTS,Live Sports,12517,11684.0,13322,None,0,0,None,0.0,0,0,4,10,1,98.0
2025-10-04,SPORTS,Live Sports,15015,16760.6,16254,None,0,0,None,0.0,0,1,5,10,0,98.0
2025-10-05,SPORTS,Live Sports,21503,19614.1,24089,Season Premiere,1,0,None,0.0,0,1,6,10,0,98.0
2025-10-06,SPORTS,Live Sports,11720,12492.0,16475,None,0,0,None,0.0,0,0,0,10,0,98.01
2025-10-07,SPORTS,Live Sports,14029,14353.9,15937,None,0,0,None,0.0,0,0,1,10,0,98.01
2025-10-08,SPORTS,Live Sports,11833,19282.2,14562,None,0,0,None,0.0,0,0,2,10,0,98.01
2025-10-09,SPORTS,Live Sports,12400,11571.1,17367,None,0,0,None,0.0,0,0,3,10,0,98.02
2025-10-10,SPORTS,Live Sports,17387,24158.3,22972,New Episode,1,0,None,0.0,0,0,4,10,0,98.02
2025-10-11,SPORTS,Live Sports,21775,31278.3,24019,New Episode,1,0,None,0.0,0,1,5,10,0,98.03
2025-10-12,SPORTS,Live Sports,13554,21101.1,16738,None,0,0,None,0.0,0,1,6,10,0,98.04
2025-10-13,SPORTS,Live Sports,13166,15718.9,17884,None,0,0,None,0.0,0,0,0,10,0,98.04
2025-10-14,SPORTS,Live Sports,10710,11195.1,13147,None,0,0,None,0.0,0,0,1,10,0,98.05
2025-10-15,SPORTS,Live Sports,13251,13217.1,15065,None,0,0,None,0.0,0,0,2,10,0,98.06
2025-10-16,SPORTS,Live Sports,12408,12582.0,16222,None,0,0,None,0.0,0,0,3,10,0,98.07
2025-10-17,SPORTS,Live Sports,12256,16168.3,14866,None,0,0,None,0.0,0,0,4,10,0,98.08
2025-10-18,SPORTS,Live Sports,14384,19813.1,18059,None,0,0,Diwali,1.0,1,1,5,10,0,98.09
2025-10-19,SPORTS,Live Sports,15038,23019.3,16541,None,0,0,Diwali,1.25,1,1,6,10,0,98.1
2025-10-20,SPORTS,Live Sports,12939,19972.2,18270,None,0,0,Diwali,1.5,1,0,0,10,0,98.11
2025-10-21,SPORTS,Live Sports,11987,18870.2,17002,None,0,0,Diwali,1.5,1,0,1,10,0,98.12
2025-10-22,SPORTS,Live Sports,12362,12705.0,14479,None,0,0,Diwali,1.0,1,0,2,10,0,98.13
2025-10-23,SPORTS,Live Sports,13253,19829.8,15466,None,0,0,None,0.0,0,0,3,10,0,98.14
2025-10-24,SPORTS,Live Sports,12246,11733.9,13693,None,0,0,None,0.0,0,0,4,10,0,98.16
2025-10-25,SPORTS,Live Sports,13811,22159.0,17737,None,0,0,None,0.0,0,1,5,10,0,98.17
2025-10-26,SPORTS,Live Sports,14516,19165.3,16397,None,0,0,None,0.0,0,1,6,10,0,98.18
2025-10-27,SPORTS,Live Sports,13001,18373.3,16846,None,0,0,None,0.0,0,0,0,10,0,98.2
2025-10-28,SPORTS,Live Sports,13139,18339.8,18766,None,0,0,None,0.0,0,0,1,10,0,98.21
2025-10-29,SPORTS,Live Sports,12878,17338.7,14453,None,0,0,None,0.0,0,0,2,10,0,98.23
2025-10-30,SPORTS,Live Sports,13612,17949.9,15522,None,0,0,None,0.0,0,0,3,10,0,98.24
2025-10-31,SPORTS,Live Sports,17931,29365.3,19481,New Episode,1,0,None,0.0,0,0,4,10,0,98.26
2025-11-01,SPORTS,Live Sports,14292,16846.0,16806,None,0,0,None,0.0,0,1,5,11,0,98.28
2025-11-02,SPORTS,Live Sports,21314,32462.0,29896,Season Premiere,1,0,None,0.0,0,1,6,11,0,98.3
2025-11-03,SPORTS,Live Sports,20525,24415.8,21682,Season Premiere,1,1,None,0.0,0,0,0,11,0,98.31
2025-11-04,SPORTS,Live Sports,12267,11490.6,16002,None,0,0,None,0.0,0,0,1,11,0,98.33
2025-11-05,SPORTS,Live Sports,11270,13551.1,13564,None,0,0,None,0.0,0,0,2,11,0,98.35
2025-11-06,SPORTS,Live Sports,14134,14426.7,16635,None,0,0,None,0.0,0,0,3,11,0,98.37
2025-11-07,SPORTS,Live Sports,14364,17990.4,16071,None,0,0,None,0.0,0,0,4,11,0,98.39
2025-11-08,SPORTS,Live Sports,14359,13865.1,19859,None,0,0,None,0.0,0,1,5,11,0,98.41
2025-11-09,SPORTS,Live Sports,15150,23154.6,20893,None,0,0,None,0.0,0,1,6,11,0,98.43
2025-11-10,SPORTS,Live Sports,13206,18127.7,14082,None,0,0,None,0.0,0,0,0,11,0,98.46
2025-11-11,SPORTS,Live Sports,12779,11888.2,16365,None,0,0,None,0.0,0,0,1,11,0,98.48
2025-11-12,SPORTS,Live Sports,13643,19324.2,16589,None,0,0,None,0.0,0,0,2,11,0,98.5
2025-11-13,SPORTS,Live Sports,11562,19235.8,12168,None,0,0,None,0.0,0,0,3,11,0,98.52
2025-11-14,SPORTS,Live Sports,12471,11855.4,14617,None,0,0,None,0.0,0,0,4,11,0,98.55
2025-11-15,SPORTS,Live Sports,12769,15136.0,14367,None,0,0,None,0.0,0,1,5,11,0,98.57
2025-11-16,SPORTS,Live Sports,13675,22096.2,18534,None,0,0,None,0.0,0,1,6,11,0,98.6
2025-11-17,SPORTS,Live Sports,11267,10441.7,13846,None,0,0,None,0.0,0,0,0,11,0,98.62
2025-11-18,SPORTS,Live Sports,11090,18130.8,15184,None,0,0,None,0.0,0,0,1,11,0,98.65
2025-11-19,SPORTS,Live Sports,12220,20664.0,17566,None,0,0,None,0.0,0,0,2,11,0,98.67
2025-11-20,SPORTS,Live Sports,12945,15689.1,15670,None,0,0,None,0.0,0,0,3,11,0,98.7
2025-11-21,SPORTS,Live Sports,12081,15367.0,15368,None,0,0,None,0.0,0,0,4,11,0,98.72
2025-11-22,SPORTS,Live Sports,14080,23802.8,20263,None,0,0,None,0.0,0,1,5,11,0,98.75
2025-11-23,SPORTS,Live Sports,20030,18986.8,22363,Blockbuster Release,1,0,None,0.0,0,1,6,11,0,98.78
2025-11-24,SPORTS,Live Sports,18075,20867.8,19370,Blockbuster Release,1,0,None,0.0,0,0,0,11,0,98.8
2025-11-25,SPORTS,Live Sports,12140,11542.4,15027,None,0,0,None,0.0,0,0,1,11,0,98.83
2025-11-26,SPORTS,Live Sports,11804,17671.4,14697,None,0,0,None,0.0,0,0,2,11,0,98.86
2025-11-27,SPORTS,Live Sports,13435,19090.7,19099,None,0,0,None,0.0,0,0,3,11,0,98.89
2025-11-28,SPORTS,Live Sports,11921,18963.4,14689,None,0,0,None,0.0,0,0,4,11,0,98.92
2025-11-29,SPORTS,Live Sports,13486,14190.0,16555,None,0,0,None,0.0,0,1,5,11,0,98.95
2025-11-30,SPORTS,Live Sports,15178,20279.1,18961,None,0,0,None,0.0,0,1,6,11,0,98.98
2025-12-01,SPORTS,Live Sports,11245,16534.8,13811,None,0,0,None,0.0,0,0,0,12,0,99.01
2025-12-02,SPORTS,Live Sports,13694,15412.3,19301,None,0,0,None,0.0,0,0,1,12,0,99.04
2025-12-03,SPORTS,Live Sports,11802,19021.7,15308,None,0,0,None,0.0,0,0,2,12,0,99.07
2025-12-04,SPORTS,Live Sports,12733,13475.4,17425,None,0,0,None,0.0,0,0,3,12,0,99.1
2025-12-05,SPORTS,Live Sports,11832,11767.7,13155,None,0,0,None,0.0,0,0,4,12,0,99.13
2025-12-06,SPORTS,Live Sports,14581,16400.5,20419,None,0,0,None,0.0,0,1,5,12,0,99.16
2025-12-07,SPORTS,Live Sports,20255,31154.8,29127,Blockbuster Release,1,0,None,0.0,0,1,6,12,0,99.19
2025-12-08,SPORTS,Live Sports,11848,17432.4,16975,None,0,0,None,0.0,0,0,0,12,0,99.22
2025-12-09,SPORTS,Live Sports,11329,18272.9,16348,None,0,0,None,0.0,0,0,1,12,0,99.25
2025-12-10,SPORTS,Live Sports,17548,24451.9,23320,New Episode,1,0,None,0.0,0,0,2,12,0,99.29
2025-12-11,SPORTS,Live Sports,18404,30082.0,24267,Live Sports Final,1,0,None,0.0,0,0,3,12,0,99.32
2025-12-12,SPORTS,Live Sports,18574,24788.2,20003,Live Sports Final,1,0,None,0.0,0,0,4,12,0,99.35
2025-12-13,SPORTS,Live Sports,13982,22856.1,16263,None,0,0,None,0.0,0,1,5,12,0,99.38
2025-12-14,SPORTS,Live Sports,13987,22325.3,19089,None,0,0,None,0.0,0,1,6,12,0,99.42
2025-12-15,SPORTS,Live Sports,12541,16036.8,14979,None,0,0,None,0.0,0,0,0,12,0,99.45
2025-12-16,SPORTS,Live Sports,12691,11487.6,16475,None,0,0,None,0.0,0,0,1,12,0,99.48
2025-12-17,SPORTS,Live Sports,12689,21426.8,16300,None,0,0,None,0.0,0,0,2,12,0,99.51
2025-12-18,SPORTS,Live Sports,12329,15999.0,15809,None,0,0,None,0.0,0,0,3,12,0,99.55
2025-12-19,SPORTS,Live Sports,12388,18492.3,14842,None,0,0,None,0.0,0,0,4,12,0,99.58
2025-12-20,SPORTS,Live Sports,14361,18121.1,20161,None,0,0,None,0.0,0,1,5,12,0,99.62
2025-12-21,SPORTS,Live Sports,18709,22257.4,21507,Live Sports Final,1,0,None,0.0,0,1,6,12,1,99.65
2025-12-22,SPORTS,Live Sports,17695,20996.6,24032,Live Sports Final,1,0,None,0.0,0,0,0,12,0,99.68
2025-12-23,SPORTS,Live Sports,13360,15821.6,14163,None,0,0,None,0.0,0,0,1,12,0,99.72
2025-12-24,SPORTS,Live Sports,13876,18920.6,19223,None,0,0,None,0.0,0,0,2,12,0,99.75
2025-12-25,SPORTS,Live Sports,14229,22001.2,19255,None,0,0,Christmas,1.2,1,0,3,12,0,99.79
2025-12-26,SPORTS,Live Sports,12785,17326.7,18430,None,0,0,None,0.0,0,0,4,12,0,99.82
2025-12-27,SPORTS,Live Sports,13619,17987.9,14957,None,0,0,None,0.0,0,1,5,12,0,99.85
2025-12-28,SPORTS,Live Sports,14160,16217.6,19419,None,0,0,None,0.0,0,1,6,12,0,99.89
2025-12-29,SPORTS,Live Sports,12075,15338.3,14171,None,0,0,None,0.0,0,0,0,12,0,99.92
2025-12-30,SPORTS,Live Sports,11533,12038.6,13253,None,0,0,None,0.0,0,0,1,12,0,99.96
2025-12-31,SPORTS,Live Sports,12417,18572.6,14056,None,0,0,New Year,1.1,1,0,2,12,0,99.99
2026-01-01,SPORTS,Live Sports,12109,18484.9,16194,None,0,0,None,0.0,0,0,3,1,0,100.03
2026-01-02,SPORTS,Live Sports,11551,12599.8,16483,None,0,0,None,0.0,0,0,4,1,0,100.07
2026-01-03,SPORTS,Live Sports,15417,20868.6,20209,None,0,0,None,0.0,0,1,5,1,0,100.1
2026-01-04,SPORTS,Live Sports,15148,17084.5,17515,None,0,0,None,0.0,0,1,6,1,0,100.14
2026-01-05,SPORTS,Live Sports,18034,30331.7,21819,Blockbuster Release,1,0,None,0.0,0,0,0,1,0,100.17
2026-01-06,SPORTS,Live Sports,13051,14866.0,14961,None,0,0,None,0.0,0,0,1,1,0,100.21
2026-01-07,SPORTS,Live Sports,12990,20670.2,14002,None,0,0,None,0.0,0,0,2,1,0,100.24
2026-01-08,SPORTS,Live Sports,12119,17696.9,16444,None,0,0,None,0.0,0,0,3,1,1,100.27
2026-01-09,SPORTS,Live Sports,14248,23829.5,15555,None,0,0,None,0.0,0,0,4,1,1,100.31
2026-01-10,SPORTS,Live Sports,14004,20663.9,18341,None,0,0,None,0.0,0,1,5,1,0,100.34
2026-01-11,SPORTS,Live Sports,13251,18383.6,16183,None,0,0,None,0.0,0,1,6,1,0,100.38
2026-01-12,SPORTS,Live Sports,12878,16333.9,13896,None,0,0,None,0.0,0,0,0,1,0,100.41
2026-01-13,SPORTS,Live Sports,13219,16879.4,15474,None,0,0,None,0.0,0,0,1,1,0,100.44
2026-01-14,SPORTS,Live Sports,12939,11658.0,13976,None,0,0,Makar Sankranti,1.0,1,0,2,1,0,100.48
2026-01-15,SPORTS,Live Sports,13794,23415.8,17955,None,0,0,None,0.0,0,0,3,1,0,100.51
2026-01-16,SPORTS,Live Sports,18258,24723.2,24043,Live Sports Final,1,0,None,0.0,0,0,4,1,0,100.54
2026-01-17,SPORTS,Live Sports,23884,32710.9,33626,Live Sports Final,1,1,None,0.0,0,1,5,1,0,100.58
2026-01-18,SPORTS,Live Sports,14169,14797.5,16499,None,0,0,None,0.0,0,1,6,1,0,100.61
2026-01-19,SPORTS,Live Sports,12881,16044.5,14432,None,0,0,None,0.0,0,0,0,1,0,100.64
2026-01-20,SPORTS,Live Sports,15123,16261.3,18750,None,0,1,None,0.0,0,0,1,1,0,100.67
2026-01-21,SPORTS,Live Sports,13780,14814.3,18958,None,0,0,None,0.0,0,0,2,1,0,100.71
2026-01-22,SPORTS,Live Sports,13464,18015.3,17184,None,0,0,None,0.0,0,0,3,1,0,100.74
2026-01-23,SPORTS,Live Sports,13745,15019.4,19622,None,0,1,None,0.0,0,0,4,1,0,100.77
2026-01-24,SPORTS,Live Sports,14540,20839.9,15783,None,0,0,None,0.0,0,1,5,1,0,100.8
2026-01-25,SPORTS,Live Sports,13640,16385.9,18246,None,0,0,None,0.0,0,1,6,1,0,100.83
2026-01-26,SPORTS,Live Sports,14353,17243.1,18877,None,0,0,Republic Day,0.8,1,0,0,1,0,100.86
2026-01-27,SPORTS,Live Sports,11955,17475.4,13716,None,0,0,None,0.0,0,0,1,1,0,100.9
2026-01-28,SPORTS,Live Sports,12944,18595.1,14667,None,0,0,None,0.0,0,0,2,1,0,100.93
2026-01-29,SPORTS,Live Sports,12190,14907.6,14662,None,0,0,None,0.0,0,0,3,1,0,100.96
2026-01-30,SPORTS,Live Sports,11116,18275.5,13105,None,0,0,None,0.0,0,0,4,1,0,100.99
2026-01-31,SPORTS,Live Sports,16288,18936.4,19284,None,0,1,None,0.0,0,1,5,1,0,101.02
2026-02-01,SPORTS,Live Sports,14490,21368.3,19400,None,0,0,None,0.0,0,1,6,2,0,101.05
2026-02-02,SPORTS,Live Sports,13262,20356.5,14404,None,0,0,None,0.0,0,0,0,2,0,101.08
2026-02-03,SPORTS,Live Sports,13232,14219.3,17854,None,0,0,None,0.0,0,0,1,2,0,101.1
2026-02-04,SPORTS,Live Sports,11670,14930.1,14584,None,0,0,None,0.0,0,0,2,2,0,101.13
2026-02-05,SPORTS,Live Sports,13053,11966.6,14614,None,0,0,None,0.0,0,0,3,2,0,101.16
2026-02-06,SPORTS,Live Sports,13590,15819.8,17908,None,0,0,None,0.0,0,0,4,2,0,101.19
2026-02-07,SPORTS,Live Sports,15144,16900.4,18165,None,0,0,None,0.0,0,1,5,2,0,101.22
2026-02-08,SPORTS,Live Sports,14412,21865.7,15898,None,0,0,None,0.0,0,1,6,2,0,101.24
2026-02-09,SPORTS,Live Sports,12838,13821.1,16498,None,0,0,None,0.0,0,0,0,2,0,101.27
2026-02-10,SPORTS,Live Sports,12928,11898.3,15228,None,0,0,None,0.0,0,0,1,2,0,101.3
2026-02-11,SPORTS,Live Sports,13975,12841.9,16258,None,0,0,None,0.0,0,0,2,2,0,101.32
2026-02-12,SPORTS,Live Sports,14233,21505.7,17664,None,0,0,None,0.0,0,0,3,2,0,101.35
2026-02-13,SPORTS,Live Sports,13348,13544.2,16791,None,0,0,None,0.0,0,0,4,2,0,101.37
2026-02-14,SPORTS,Live Sports,14774,20908.6,19666,None,0,0,None,0.0,0,1,5,2,0,101.4
2026-02-15,SPORTS,Live Sports,14705,15605.7,18335,None,0,0,None,0.0,0,1,6,2,0,101.42
2026-02-16,SPORTS,Live Sports,18254,19665.0,23062,Blockbuster Release,1,0,None,0.0,0,0,0,2,0,101.45
2026-02-17,SPORTS,Live Sports,12986,20065.3,16598,None,0,0,None,0.0,0,0,1,2,0,101.47
2026-02-18,SPORTS,Live Sports,12382,17899.8,17593,None,0,0,None,0.0,0,0,2,2,0,101.49
2026-02-19,SPORTS,Live Sports,14471,20601.1,15780,None,0,0,None,0.0,0,0,3,2,0,101.52
2026-02-20,SPORTS,Live Sports,12155,19969.9,15988,None,0,0,None,0.0,0,0,4,2,0,101.54
2026-02-21,SPORTS,Live Sports,15833,25272.1,16861,None,0,0,None,0.0,0,1,5,2,0,101.56
2026-02-22,SPORTS,Live Sports,12901,20350.8,14883,None,0,0,None,0.0,0,1,6,2,0,101.58
2026-02-23,SPORTS,Live Sports,12594,12706.1,17208,None,0,0,None,0.0,0,0,0,2,0,101.6
2026-02-24,SPORTS,Live Sports,12543,12954.2,14983,None,0,0,None,0.0,0,0,1,2,0,101.62
2026-02-25,SPORTS,Live Sports,18410,31033.2,19527,New Episode,1,0,None,0.0,0,0,2,2,0,101.64
2026-02-26,SPORTS,Live Sports,17915,24386.3,22489,New Episode,1,0,None,0.0,0,0,3,2,0,101.66
2026-02-27,SPORTS,Live Sports,19388,25970.6,23752,Blockbuster Release,1,0,None,0.0,0,0,4,2,0,101.68
2026-02-28,SPORTS,Live Sports,14557,18990.4,20681,None,0,0,None,0.0,0,1,5,2,0,101.7
2026-03-01,SPORTS,Live Sports,13899,20690.6,19832,None,0,0,None,0.0,0,1,6,3,0,101.72
2026-03-02,SPORTS,Live Sports,12388,17042.5,14388,None,0,0,Holi,0.8,1,0,0,3,0,101.73
2026-03-03,SPORTS,Live Sports,12916,13173.2,17799,None,0,0,Holi,1.05,1,0,1,3,0,101.75
2026-03-04,SPORTS,Live Sports,19676,19321.1,24710,Blockbuster Release,1,0,Holi,1.3,1,0,2,3,0,101.77
2026-03-05,SPORTS,Live Sports,19671,22469.4,24904,Blockbuster Release,1,0,Holi,1.05,1,0,3,3,0,101.78
2026-03-06,SPORTS,Live Sports,12197,19466.9,13363,None,0,0,Holi,0.8,1,0,4,3,0,101.8
2026-03-07,SPORTS,Live Sports,16765,20483.2,23212,None,0,1,None,0.0,0,1,5,3,0,101.81
2026-03-08,SPORTS,Live Sports,13884,22184.2,17943,None,0,0,None,0.0,0,1,6,3,0,101.83
2026-03-09,SPORTS,Live Sports,12614,17132.6,18064,None,0,0,None,0.0,0,0,0,3,0,101.84
2026-03-10,SPORTS,Live Sports,15977,26260.0,21779,None,0,1,None,0.0,0,0,1,3,0,101.85
2026-03-11,SPORTS,Live Sports,13001,20899.8,16077,None,0,0,None,0.0,0,0,2,3,0,101.87
2026-03-12,SPORTS,Live Sports,18722,22480.9,26078,New Episode,1,0,None,0.0,0,0,3,3,0,101.88
2026-03-13,SPORTS,Live Sports,18890,25330.0,22238,New Episode,1,0,None,0.0,0,0,4,3,0,101.89
2026-03-14,SPORTS,Live Sports,14300,20989.2,19951,None,0,0,None,0.0,0,1,5,3,0,101.9
2026-03-15,SPORTS,Live Sports,13719,12848.2,15040,None,0,0,None,0.0,0,1,6,3,0,101.91
2026-03-16,SPORTS,Live Sports,12374,12719.5,14658,None,0,0,None,0.0,0,0,0,3,0,101.92
2026-03-17,SPORTS,Live Sports,13559,20122.1,18945,None,0,0,None,0.0,0,0,1,3,0,101.93
2026-03-18,SPORTS,Live Sports,13378,21828.0,14175,None,0,0,None,0.0,0,0,2,3,0,101.94
2026-03-19,SPORTS,Live Sports,12940,14789.4,18082,None,0,0,None,0.0,0,0,3,3,0,101.95
2026-03-20,SPORTS,Live Sports,13672,16614.4,14574,None,0,0,None,0.0,0,0,4,3,0,101.96
2026-03-21,SPORTS,Live Sports,14931,23882.7,19612,None,0,0,None,0.0,0,1,5,3,0,101.96
2026-03-22,SPORTS,Live Sports,14532,16173.3,18967,None,0,0,None,0.0,0,1,6,3,0,101.97
2026-03-23,SPORTS,Live Sports,11563,18973.3,12407,None,0,0,None,0.0,0,0,0,3,0,101.97
2026-03-24,SPORTS,Live Sports,13951,14130.8,19326,None,0,0,None,0.0,0,0,1,3,0,101.98
2026-03-25,SPORTS,Live Sports,12804,14105.8,13884,None,0,0,None,0.0,0,0,2,3,0,101.98
2026-03-26,SPORTS,Live Sports,12508,11611.8,17392,None,0,0,None,0.0,0,0,3,3,0,101.99
2026-03-27,SPORTS,Live Sports,12803,12480.3,18477,None,0,0,None,0.0,0,0,4,3,0,101.99
2026-03-28,SPORTS,Live Sports,16083,17756.9,21211,None,0,0,None,0.0,0,1,5,3,0,101.99
2026-03-29,SPORTS,Live Sports,15661,22303.1,22271,None,0,0,None,0.0,0,1,6,3,0,102.0
2026-03-30,SPORTS,Live Sports,12592,13356.3,16371,None,0,0,None,0.0,0,0,0,3,0,102.0
2026-03-31,SPORTS,Live Sports,13291,21949.4,19171,None,0,0,None,0.0,0,0,1,3,0,102.0
2026-04-01,SPORTS,Live Sports,13930,16422.5,19066,None,0,0,None,0.0,0,0,2,4,0,102.0
2026-04-02,SPORTS,Live Sports,13193,17347.9,17437,None,0,0,None,0.0,0,0,3,4,0,102.0
2026-04-03,SPORTS,Live Sports,13004,18621.3,18798,None,0,0,None,0.0,0,0,4,4,0,102.0
2026-04-04,SPORTS,Live Sports,13085,13203.8,16271,None,0,0,None,0.0,0,1,5,4,0,102.0
2026-04-05,SPORTS,Live Sports,15889,23041.6,19757,None,0,0,None,0.0,0,1,6,4,0,102.0
2026-04-06,SPORTS,Live Sports,12045,12002.3,16750,None,0,0,None,0.0,0,0,0,4,0,101.99
2026-04-07,SPORTS,Live Sports,11339,17700.5,14964,None,0,0,None,0.0,0,0,1,4,0,101.99
2026-04-08,SPORTS,Live Sports,11397,14707.4,12624,None,0,0,None,0.0,0,0,2,4,0,101.99
2026-04-09,SPORTS,Live Sports,12196,11848.6,14308,None,0,0,None,0.0,0,0,3,4,0,101.98
2026-04-10,SPORTS,Live Sports,13325,19535.9,17107,None,0,0,None,0.0,0,0,4,4,0,101.98
2026-04-11,SPORTS,Live Sports,15831,15217.8,16723,None,0,0,None,0.0,0,1,5,4,0,101.97
2026-04-12,SPORTS,Live Sports,15146,25439.7,18995,None,0,0,None,0.0,0,1,6,4,0,101.97
2026-04-13,SPORTS,Live Sports,14380,18160.5,16444,None,0,0,None,0.0,0,0,0,4,0,101.96
2026-04-14,SPORTS,Live Sports,12586,15182.9,14407,None,0,0,None,0.0,0,0,1,4,0,101.95
2026-04-15,SPORTS,Live Sports,12731,14661.8,17926,None,0,0,None,0.0,0,0,2,4,0,101.94
2026-04-16,SPORTS,Live Sports,11360,14312.8,13210,None,0,0,None,0.0,0,0,3,4,0,101.94
2026-04-17,SPORTS,Live Sports,14774,22529.3,20820,None,0,1,None,0.0,0,0,4,4,0,101.93
2026-04-18,SPORTS,Live Sports,13157,17316.3,16623,None,0,0,None,0.0,0,1,5,4,0,101.92
2026-04-19,SPORTS,Live Sports,19995,28286.0,28415,Season Premiere,1,0,None,0.0,0,1,6,4,0,101.91
2026-04-20,SPORTS,Live Sports,18899,17876.8,25356,Season Premiere,1,0,None,0.0,0,0,0,4,0,101.9
2026-04-21,SPORTS,Live Sports,11521,18218.7,14005,None,0,0,None,0.0,0,0,1,4,0,101.89
2026-04-22,SPORTS,Live Sports,11606,15351.5,12349,None,0,0,None,0.0,0,0,2,4,1,101.87
2026-04-23,SPORTS,Live Sports,11466,15125.0,16128,None,0,0,None,0.0,0,0,3,4,0,101.86
2026-04-24,SPORTS,Live Sports,13596,14981.2,18122,None,0,0,None,0.0,0,0,4,4,0,101.85
2026-04-25,SPORTS,Live Sports,16265,15644.1,17954,None,0,0,None,0.0,0,1,5,4,0,101.84
2026-04-26,SPORTS,Live Sports,14828,17331.7,21115,None,0,0,None,0.0,0,1,6,4,0,101.82
2026-04-27,SPORTS,Live Sports,13742,21366.0,17114,None,0,0,None,0.0,0,0,0,4,0,101.81
2026-04-28,SPORTS,Live Sports,11974,16016.8,12714,None,0,0,None,0.0,0,0,1,4,0,101.79
2026-04-29,SPORTS,Live Sports,13987,15538.1,16341,None,0,0,None,0.0,0,0,2,4,0,101.78
2026-04-30,SPORTS,Live Sports,12355,16981.6,17221,None,0,0,None,0.0,0,0,3,4,0,101.76
2026-05-01,SPORTS,Live Sports,18961,22393.7,23087,Season Premiere,1,0,None,0.0,0,0,4,5,0,101.74
