date,content_id,watch_hours,release_active,marketing_campaign,festival,holiday,competitor_major_release
2025-02-02,CONTENT_004,3251.56,0,1,0,0,0
2025-02-03,CONTENT_004,3180.05,0,1,0,0,0
2025-02-04,CONTENT_004,3065.88,0,1,0,0,0
2025-02-05,CONTENT_004,3185.42,0,1,0,0,0
2025-02-06,CONTENT_004,3059.25,0,1,0,0,0
2025-02-07,CONTENT_004,3035.05,0,1,0,0,0
2025-02-08,CONTENT_004,2996.19,0,0,0,0,0
2025-02-09,CONTENT_004,2926.75,0,0,0,0,0
2025-02-10,CONTENT_004,2314.01,0,0,0,0,1
2025-02-11,CONTENT_004,2180.85,0,0,0,0,1
2025-02-12,CONTENT_004,2116.35,0,0,0,0,1
2025-02-13,CONTENT_004,2458.47,0,0,0,0,0
2025-02-14,CONTENT_004,2661.44,0,0,0,0,0
2025-02-15,CONTENT_004,2795.95,0,0,0,0,0
2025-02-16,CONTENT_004,2797.94,0,0,0,0,0
2025-02-17,CONTENT_004,2573.91,0,0,0,0,0
2025-02-18,CONTENT_004,2448.12,0,0,0,0,0
2025-02-19,CONTENT_004,2560.69,0,0,0,0,0
2025-02-20,CONTENT_004,2623.73,0,0,0,0,0
2025-02-21,CONTENT_004,2557.69,0,0,0,0,0
2025-02-22,CONTENT_004,2870.97,0,0,0,0,0
2025-02-23,CONTENT_004,3110.37,0,0,0,0,0
2025-02-24,CONTENT_004,2592.77,0,0,0,0,0
2025-02-25,CONTENT_004,2503.35,0,0,0,0,0
2025-02-26,CONTENT_004,2497.3,0,0,0,0,0
2025-02-27,CONTENT_004,2546.75,0,0,0,0,0
2025-02-28,CONTENT_004,2461.0,0,0,0,0,0
2025-03-01,CONTENT_004,3277.1,0,1,0,0,0
2025-03-02,CONTENT_004,3574.77,0,1,0,0,0
2025-03-03,CONTENT_004,3036.34,0,1,0,0,0
2025-03-04,CONTENT_004,2662.37,0,1,0,0,0
2025-03-05,CONTENT_004,3013.83,0,1,0,0,0
2025-03-06,CONTENT_004,3169.56,0,1,0,0,0
2025-03-07,CONTENT_004,2809.05,0,1,0,0,0
2025-03-08,CONTENT_004,2940.84,0,0,0,0,0
2025-03-09,CONTENT_004,2927.25,0,0,0,0,0
2025-03-10,CONTENT_004,2457.55,0,0,0,0,1
2025-03-11,CONTENT_004,2390.12,0,0,0,0,1
2025-03-12,CONTENT_004,2140.2,0,0,0,0,1
2025-03-13,CONTENT_004,2542.76,0,0,0,0,0
2025-03-14,CONTENT_004,2787.83,0,0,0,0,0
2025-03-15,CONTENT_004,2871.91,0,0,0,0,0
2025-03-16,CONTENT_004,2948.61,0,0,0,0,0
2025-03-17,CONTENT_004,2564.19,0,0,0,0,0
2025-03-18,CONTENT_004,2423.74,0,0,0,0,0
2025-03-19,CONTENT_004,2720.4,0,0,0,0,0
2025-03-20,CONTENT_004,2440.92,0,0,0,0,0
2025-03-21,CONTENT_004,2326.37,0,0,0,0,0
2025-03-22,CONTENT_004,2884.38,0,0,0,0,0
2025-03-23,CONTENT_004,3031.63,0,0,0,0,0
2025-03-24,CONTENT_004,2400.23,0,0,0,0,0
2025-03-25,CONTENT_004,2537.77,0,0,0,0,0
2025-03-26,CONTENT_004,2570.32,0,0,0,0,0
2025-03-27,CONTENT_004,2348.88,0,0,0,0,0
2025-03-28,CONTENT_004,2429.54,0,0,0,0,0
2025-03-29,CONTENT_004,2993.62,0,0,0,0,0
2025-03-30,CONTENT_004,3037.8,0,0,0,0,0
2025-03-31,CONTENT_004,2432.65,0,0,0,0,0
2025-04-01,CONTENT_004,3853.97,1,1,0,0,0
2025-04-02,CONTENT_004,2914.51,0,1,0,0,0
2025-04-03,CONTENT_004,3040.98,0,1,0,0,0
2025-04-04,CONTENT_004,3014.93,0,1,0,0,0
2025-04-05,CONTENT_004,3434.31,0,1,0,0,0
2025-04-06,CONTENT_004,3540.81,0,1,0,0,0
2025-04-07,CONTENT_004,2898.43,0,1,0,0,0
2025-04-08,CONTENT_004,2557.17,0,0,0,0,0
2025-04-09,CONTENT_004,2558.91,0,0,0,0,0
2025-04-10,CONTENT_004,2546.38,0,0,0,0,1
2025-04-11,CONTENT_004,2207.97,0,0,0,0,1
2025-04-12,CONTENT_004,2637.34,0,0,0,0,1
2025-04-13,CONTENT_004,2869.1,0,0,0,0,0
2025-04-14,CONTENT_004,2370.9,0,0,0,0,0
2025-04-15,CONTENT_004,2442.94,0,0,0,0,0
2025-04-16,CONTENT_004,2583.14,0,0,0,0,0
2025-04-17,CONTENT_004,2592.18,0,0,0,0,0
2025-04-18,CONTENT_004,2536.96,0,0,0,0,0
2025-04-19,CONTENT_004,2913.03,0,0,0,0,0
2025-04-20,CONTENT_004,2888.33,0,0,0,0,0
2025-04-21,CONTENT_004,2385.4,0,0,0,0,0
2025-04-22,CONTENT_004,2430.39,0,0,0,0,0
2025-04-23,CONTENT_004,2338.11,0,0,0,0,0
2025-04-24,CONTENT_004,2669.73,0,0,0,0,0
2025-04-25,CONTENT_004,2729.64,0,0,0,0,0
2025-04-26,CONTENT_004,2708.02,0,0,0,0,0
2025-04-27,CONTENT_004,2986.16,0,0,0,0,0
2025-04-28,CONTENT_004,2534.09,0,0,0,0,0
2025-04-29,CONTENT_004,2526.1,0,0,0,0,0
2025-04-30,CONTENT_004,2425.91,0,0,0,0,0
2025-05-01,CONTENT_004,3077.81,0,1,0,0,0
2025-05-02,CONTENT_004,3001.31,0,1,0,0,0
2025-05-03,CONTENT_004,3610.27,0,1,0,0,0
2025-05-04,CONTENT_004,3388.81,0,1,0,0,0
2025-05-05,CONTENT_004,2777.1,0,1,0,0,0
2025-05-06,CONTENT_004,3004.36,0,1,0,0,0
2025-05-07,CONTENT_004,2829.63,0,1,0,0,0
2025-05-08,CONTENT_004,2631.82,0,0,0,0,0
2025-05-09,CONTENT_004,2234.17,0,0,0,0,0
2025-05-10,CONTENT_004,2596.43,0,0,0,0,1
2025-05-11,CONTENT_004,2578.01,0,0,0,0,1
2025-05-12,CONTENT_004,2208.45,0,0,0,0,1
2025-05-13,CONTENT_004,2532.64,0,0,0,0,0
2025-05-14,CONTENT_004,2549.53,0,0,0,0,0
2025-05-15,CONTENT_004,2579.97,0,0,0,0,0
2025-05-16,CONTENT_004,2594.37,0,0,0,0,0
2025-05-17,CONTENT_004,2928.56,0,0,0,0,0
2025-05-18,CONTENT_004,3213.59,0,0,0,0,0
2025-05-19,CONTENT_004,2673.39,0,0,0,0,0
2025-05-20,CONTENT_004,2461.0,0,0,0,0,0
2025-05-21,CONTENT_004,2482.89,0,0,0,0,0
2025-05-22,CONTENT_004,2458.37,0,0,0,0,0
2025-05-23,CONTENT_004,2545.41,0,0,0,0,0
2025-05-24,CONTENT_004,2828.51,0,0,0,0,0
2025-05-25,CONTENT_004,2851.31,0,0,0,0,0
2025-05-26,CONTENT_004,2229.08,0,0,0,0,0
2025-05-27,CONTENT_004,2450.17,0,0,0,0,0
2025-05-28,CONTENT_004,2633.09,0,0,0,0,0
2025-05-29,CONTENT_004,2480.99,0,0,0,0,0
2025-05-30,CONTENT_004,2487.98,0,0,0,0,0
2025-05-31,CONTENT_004,2984.77,0,0,0,0,0
2025-06-01,CONTENT_004,3355.72,0,1,0,0,0
2025-06-02,CONTENT_004,2953.16,0,1,0,0,0
2025-06-03,CONTENT_004,3061.29,0,1,0,0,0
2025-06-04,CONTENT_004,2988.32,0,1,0,0,0
2025-06-05,CONTENT_004,3072.27,0,1,0,0,0
2025-06-06,CONTENT_004,3108.02,0,1,0,0,0
2025-06-07,CONTENT_004,3563.82,0,1,0,0,0
2025-06-08,CONTENT_004,2860.83,0,0,0,0,0
2025-06-09,CONTENT_004,2456.98,0,0,0,0,0
2025-06-10,CONTENT_004,2491.44,0,0,0,0,1
2025-06-11,CONTENT_004,2289.27,0,0,0,0,1
2025-06-12,CONTENT_004,2272.62,0,0,0,0,1
2025-06-13,CONTENT_004,2392.51,0,0,0,0,0
2025-06-14,CONTENT_004,2938.57,0,0,0,0,0
2025-06-15,CONTENT_004,3039.55,0,0,0,0,0
2025-06-16,CONTENT_004,2501.86,0,0,0,0,0
2025-06-17,CONTENT_004,2435.08,0,0,0,0,0
2025-06-18,CONTENT_004,2464.08,0,0,0,0,0
2025-06-19,CONTENT_004,2648.98,0,0,0,0,0
2025-06-20,CONTENT_004,2583.47,0,0,0,0,0
2025-06-21,CONTENT_004,3016.76,0,0,0,0,0
2025-06-22,CONTENT_004,3005.11,0,0,0,0,0
2025-06-23,CONTENT_004,2352.12,0,0,0,0,0
2025-06-24,CONTENT_004,2534.04,0,0,0,0,0
2025-06-25,CONTENT_004,2633.5,0,0,0,0,0
2025-06-26,CONTENT_004,2467.38,0,0,0,0,0
2025-06-27,CONTENT_004,2622.18,0,0,0,0,0
2025-06-28,CONTENT_004,3018.15,0,0,0,0,0
2025-06-29,CONTENT_004,3053.46,0,0,0,0,0
2025-06-30,CONTENT_004,3256.37,1,0,0,0,0
2025-07-01,CONTENT_004,3060.82,0,1,0,0,0
2025-07-02,CONTENT_004,2766.91,0,1,0,0,0
2025-07-03,CONTENT_004,2954.14,0,1,0,0,0
2025-07-04,CONTENT_004,3039.13,0,1,0,0,0
2025-07-05,CONTENT_004,3518.04,0,1,0,0,0
2025-07-06,CONTENT_004,3617.95,0,1,0,0,0
2025-07-07,CONTENT_004,2930.36,0,1,0,0,0
2025-07-08,CONTENT_004,2431.57,0,0,0,0,0
2025-07-09,CONTENT_004,2295.12,0,0,0,0,0
2025-07-10,CONTENT_004,2215.88,0,0,0,0,1
2025-07-11,CONTENT_004,2314.61,0,0,0,0,1
2025-07-12,CONTENT_004,2750.13,0,0,0,0,1
2025-07-13,CONTENT_004,2775.1,0,0,0,0,0
2025-07-14,CONTENT_004,2646.92,0,0,0,0,0
2025-07-15,CONTENT_004,2378.2,0,0,0,0,0
2025-07-16,CONTENT_004,2484.86,0,0,0,0,0
2025-07-17,CONTENT_004,2428.9,0,0,0,0,0
2025-07-18,CONTENT_004,2552.16,0,0,0,0,0
2025-07-19,CONTENT_004,2961.76,0,0,0,0,0
2025-07-20,CONTENT_004,3034.75,0,0,0,0,0
2025-07-21,CONTENT_004,2730.48,0,0,0,0,0
2025-07-22,CONTENT_004,2549.73,0,0,0,0,0
2025-07-23,CONTENT_004,2427.92,0,0,0,0,0
2025-07-24,CONTENT_004,2557.63,0,0,0,0,0
2025-07-25,CONTENT_004,2743.14,0,0,0,0,0
2025-07-26,CONTENT_004,3032.04,0,0,0,0,0
2025-07-27,CONTENT_004,3068.21,0,0,0,0,0
2025-07-28,CONTENT_004,2300.8,0,0,0,0,0
2025-07-29,CONTENT_004,2548.36,0,0,0,0,0
2025-07-30,CONTENT_004,2466.5,0,0,0,0,0
2025-07-31,CONTENT_004,2414.98,0,0,0,0,0
2025-08-01,CONTENT_004,2947.21,0,1,0,0,0
2025-08-02,CONTENT_004,3494.58,0,1,0,0,0
2025-08-03,CONTENT_004,3402.95,0,1,0,0,0
2025-08-04,CONTENT_004,2973.56,0,1,0,0,0
2025-08-05,CONTENT_004,2928.31,0,1,0,0,0
2025-08-06,CONTENT_004,3037.8,0,1,0,0,0
2025-08-07,CONTENT_004,2978.45,0,1,0,0,0
2025-08-08,CONTENT_004,2546.99,0,0,0,0,0
2025-08-09,CONTENT_004,3072.42,0,0,0,0,0
2025-08-10,CONTENT_004,2724.37,0,0,0,0,1
2025-08-11,CONTENT_004,2249.24,0,0,0,0,1
2025-08-12,CONTENT_004,1989.13,0,0,0,0,1
2025-08-13,CONTENT_004,2564.22,0,0,0,0,0
2025-08-14,CONTENT_004,2386.01,0,0,0,0,0
2025-08-15,CONTENT_004,3069.22,0,0,1,1,0
2025-08-16,CONTENT_004,3291.38,0,0,1,0,0
2025-08-17,CONTENT_004,3411.63,0,0,1,0,0
2025-08-18,CONTENT_004,2980.29,0,0,1,0,0
2025-08-19,CONTENT_004,2634.85,0,0,1,0,0
2025-08-20,CONTENT_004,2585.52,0,0,1,0,0
2025-08-21,CONTENT_004,2540.71,0,0,0,0,0
2025-08-22,CONTENT_004,2530.3,0,0,0,0,0
2025-08-23,CONTENT_004,2799.77,0,0,0,0,0
2025-08-24,CONTENT_004,2947.92,0,0,0,0,0
2025-08-25,CONTENT_004,2574.69,0,0,0,0,0
2025-08-26,CONTENT_004,2346.23,0,0,0,0,0
2025-08-27,CONTENT_004,2375.68,0,0,0,0,0
2025-08-28,CONTENT_004,2419.48,0,0,0,0,0
2025-08-29,CONTENT_004,2473.47,0,0,0,0,0
2025-08-30,CONTENT_004,3036.75,0,0,0,0,0
2025-08-31,CONTENT_004,2909.19,0,0,0,0,0
2025-09-01,CONTENT_004,2956.91,0,1,0,0,0
2025-09-02,CONTENT_004,3230.77,0,1,0,0,0
2025-09-03,CONTENT_004,2830.46,0,1,0,0,0
2025-09-04,CONTENT_004,2868.38,0,1,0,0,0
2025-09-05,CONTENT_004,3034.76,0,1,0,0,0
2025-09-06,CONTENT_004,3604.51,0,1,0,0,0
2025-09-07,CONTENT_004,3532.85,0,1,0,0,0
2025-09-08,CONTENT_004,2726.12,0,0,0,0,0
2025-09-09,CONTENT_004,2539.68,0,0,0,0,0
2025-09-10,CONTENT_004,2002.99,0,0,0,0,1
2025-09-11,CONTENT_004,2262.12,0,0,0,0,1
2025-09-12,CONTENT_004,2178.63,0,0,0,0,1
2025-09-13,CONTENT_004,3122.98,0,0,0,0,0
2025-09-14,CONTENT_004,3070.58,0,0,0,0,0
2025-09-15,CONTENT_004,2301.29,0,0,0,0,0
2025-09-16,CONTENT_004,2668.79,0,0,0,0,0
2025-09-17,CONTENT_004,2617.42,0,0,0,0,0
2025-09-18,CONTENT_004,2459.44,0,0,0,0,0
2025-09-19,CONTENT_004,2490.19,0,0,0,0,0
2025-09-20,CONTENT_004,3124.02,0,0,0,0,0
2025-09-21,CONTENT_004,2703.56,0,0,0,0,0
2025-09-22,CONTENT_004,2555.67,0,0,0,0,0
2025-09-23,CONTENT_004,2636.68,0,0,0,0,0
2025-09-24,CONTENT_004,2488.91,0,0,0,0,0
2025-09-25,CONTENT_004,2580.99,0,0,0,0,0
2025-09-26,CONTENT_004,2512.89,0,0,0,0,0
2025-09-27,CONTENT_004,2852.0,0,0,0,0,0
2025-09-28,CONTENT_004,3733.87,1,0,0,0,0
2025-09-29,CONTENT_004,2588.99,0,0,0,0,0
2025-09-30,CONTENT_004,2420.54,0,0,0,0,0
2025-10-01,CONTENT_004,2759.43,0,1,0,0,0
2025-10-02,CONTENT_004,3319.3,0,1,0,1,0
2025-10-03,CONTENT_004,2885.86,0,1,0,0,0
2025-10-04,CONTENT_004,3331.11,0,1,0,0,0
2025-10-05,CONTENT_004,3489.97,0,1,0,0,0
2025-10-06,CONTENT_004,3045.91,0,1,0,0,0
2025-10-07,CONTENT_004,2952.52,0,1,0,0,0
2025-10-08,CONTENT_004,2366.72,0,0,0,0,0
2025-10-09,CONTENT_004,2560.23,0,0,0,0,0
2025-10-10,CONTENT_004,2379.39,0,0,0,0,1
2025-10-11,CONTENT_004,2931.63,0,0,0,0,1
2025-10-12,CONTENT_004,2835.23,0,0,0,0,1
2025-10-13,CONTENT_004,2374.33,0,0,0,0,0
2025-10-14,CONTENT_004,2607.26,0,0,0,0,0
2025-10-15,CONTENT_004,2532.07,0,0,0,0,0
2025-10-16,CONTENT_004,2355.99,0,0,0,0,0
2025-10-17,CONTENT_004,2535.47,0,0,0,0,0
2025-10-18,CONTENT_004,3189.83,0,0,0,0,0
2025-10-19,CONTENT_004,3099.48,0,0,0,0,0
2025-10-20,CONTENT_004,2623.32,0,0,1,0,0
2025-10-21,CONTENT_004,2751.71,0,0,1,0,0
2025-10-22,CONTENT_004,2811.46,0,0,1,0,0
2025-10-23,CONTENT_004,2533.76,0,0,1,0,0
2025-10-24,CONTENT_004,2538.07,0,0,1,0,0
2025-10-25,CONTENT_004,3264.33,0,0,1,0,0
2025-10-26,CONTENT_004,3265.96,0,0,1,0,0
2025-10-27,CONTENT_004,2520.15,0,0,1,0,0
2025-10-28,CONTENT_004,2798.5,0,0,1,0,0
2025-10-29,CONTENT_004,2885.87,0,0,1,0,0
2025-10-30,CONTENT_004,2722.71,0,0,1,0,0
2025-10-31,CONTENT_004,2507.48,0,0,0,0,0
2025-11-01,CONTENT_004,3552.43,0,1,0,0,0
2025-11-02,CONTENT_004,3535.88,0,1,0,0,0
2025-11-03,CONTENT_004,2741.42,0,1,0,0,0
2025-11-04,CONTENT_004,2836.86,0,1,0,0,0
2025-11-05,CONTENT_004,2900.52,0,1,0,0,0
2025-11-06,CONTENT_004,2842.4,0,1,0,0,0
2025-11-07,CONTENT_004,3133.37,0,1,0,0,0
2025-11-08,CONTENT_004,3029.31,0,0,0,0,0
2025-11-09,CONTENT_004,2811.28,0,0,0,0,0
2025-11-10,CONTENT_004,2223.21,0,0,0,0,1
2025-11-11,CONTENT_004,2391.3,0,0,0,0,1
2025-11-12,CONTENT_004,2169.22,0,0,0,0,1
2025-11-13,CONTENT_004,2606.45,0,0,0,0,0
2025-11-14,CONTENT_004,2672.9,0,0,0,0,0
2025-11-15,CONTENT_004,3102.02,0,0,0,0,0
2025-11-16,CONTENT_004,2972.55,0,0,0,0,0
2025-11-17,CONTENT_004,2656.38,0,0,0,0,0
2025-11-18,CONTENT_004,2434.72,0,0,0,0,0
2025-11-19,CONTENT_004,2810.74,0,0,0,0,0
2025-11-20,CONTENT_004,2530.11,0,0,0,0,0
2025-11-21,CONTENT_004,2643.35,0,0,0,0,0
2025-11-22,CONTENT_004,2904.75,0,0,0,0,0
2025-11-23,CONTENT_004,3012.43,0,0,0,0,0
2025-11-24,CONTENT_004,2567.93,0,0,0,0,0
2025-11-25,CONTENT_004,2383.9,0,0,0,0,0
2025-11-26,CONTENT_004,2380.19,0,0,0,0,0
2025-11-27,CONTENT_004,2474.44,0,0,0,0,0
2025-11-28,CONTENT_004,2638.17,0,0,0,0,0
2025-11-29,CONTENT_004,2721.07,0,0,0,0,0
2025-11-30,CONTENT_004,2904.64,0,0,0,0,0
2025-12-01,CONTENT_004,3113.73,0,1,0,0,0
2025-12-02,CONTENT_004,2795.98,0,1,0,0,0
2025-12-03,CONTENT_004,3106.74,0,1,0,0,0
2025-12-04,CONTENT_004,2809.03,0,1,0,0,0
2025-12-05,CONTENT_004,2835.43,0,1,0,0,0
2025-12-06,CONTENT_004,3462.6,0,1,0,0,0
2025-12-07,CONTENT_004,3715.18,0,1,0,0,0
2025-12-08,CONTENT_004,2420.0,0,0,0,0,0
2025-12-09,CONTENT_004,2283.38,0,0,0,0,0
2025-12-10,CONTENT_004,2074.76,0,0,0,0,1
2025-12-11,CONTENT_004,2366.49,0,0,0,0,1
2025-12-12,CONTENT_004,2080.66,0,0,0,0,1
2025-12-13,CONTENT_004,3098.5,0,0,0,0,0
2025-12-14,CONTENT_004,2958.72,0,0,0,0,0
2025-12-15,CONTENT_004,2495.97,0,0,0,0,0
2025-12-16,CONTENT_004,2537.16,0,0,0,0,0
2025-12-17,CONTENT_004,2399.88,0,0,0,0,0
2025-12-18,CONTENT_004,2517.23,0,0,0,0,0
2025-12-19,CONTENT_004,2350.87,0,0,0,0,0
2025-12-20,CONTENT_004,3118.61,0,0,0,0,0
2025-12-21,CONTENT_004,2821.59,0,0,0,0,0
2025-12-22,CONTENT_004,2554.86,0,0,0,0,0
2025-12-23,CONTENT_004,2370.66,0,0,0,0,0
2025-12-24,CONTENT_004,2433.35,0,0,0,0,0
2025-12-25,CONTENT_004,2753.27,0,0,0,1,0
2025-12-26,CONTENT_004,2872.67,0,0,0,0,0
2025-12-27,CONTENT_004,2948.19,0,0,0,0,0
2025-12-28,CONTENT_004,2847.31,0,0,0,0,0
2025-12-29,CONTENT_004,2444.43,0,0,0,0,0
2025-12-30,CONTENT_004,2311.92,0,0,0,0,0
2025-12-31,CONTENT_004,2479.65,0,0,0,0,0
2026-01-01,CONTENT_004,4526.59,1,1,0,1,0
2026-01-02,CONTENT_004,2992.0,0,1,0,0,0
2026-01-03,CONTENT_004,3593.93,0,1,0,0,0
2026-01-04,CONTENT_004,3367.26,0,1,0,0,0
2026-01-05,CONTENT_004,2924.58,0,1,0,0,0
2026-01-06,CONTENT_004,2975.49,0,1,0,0,0
2026-01-07,CONTENT_004,2859.34,0,1,0,0,0
2026-01-08,CONTENT_004,2550.0,0,0,0,0,0
2026-01-09,CONTENT_004,2576.93,0,0,0,0,0
2026-01-10,CONTENT_004,2722.86,0,0,0,0,1
2026-01-11,CONTENT_004,2636.11,0,0,0,0,1
2026-01-12,CONTENT_004,2386.36,0,0,0,0,1
2026-01-13,CONTENT_004,2467.8,0,0,0,0,0
2026-01-14,CONTENT_004,2456.4,0,0,0,0,0
2026-01-15,CONTENT_004,2680.19,0,0,0,0,0
2026-01-16,CONTENT_004,2361.63,0,0,0,0,0
2026-01-17,CONTENT_004,2737.13,0,0,0,0,0
2026-01-18,CONTENT_004,2841.52,0,0,0,0,0
2026-01-19,CONTENT_004,2548.41,0,0,0,0,0
2026-01-20,CONTENT_004,2660.45,0,0,0,0,0
2026-01-21,CONTENT_004,2417.44,0,0,0,0,0
2026-01-22,CONTENT_004,2726.85,0,0,0,0,0
2026-01-23,CONTENT_004,2503.4,0,0,0,0,0
2026-01-24,CONTENT_004,2935.56,0,0,0,0,0
2026-01-25,CONTENT_004,2843.76,0,0,0,0,0
2026-01-26,CONTENT_004,3043.92,0,0,0,1,0
2026-01-27,CONTENT_004,2481.21,0,0,0,0,0
2026-01-28,CONTENT_004,2333.5,0,0,0,0,0
2026-01-29,CONTENT_004,2807.21,0,0,0,0,0
2026-01-30,CONTENT_004,2549.21,0,0,0,0,0
2026-01-31,CONTENT_004,3049.85,0,0,0,0,0
2026-02-01,CONTENT_004,3691.2,0,1,0,0,0
2026-02-02,CONTENT_004,3026.81,0,1,0,0,0
2026-02-03,CONTENT_004,3071.86,0,1,0,0,0
2026-02-04,CONTENT_004,2956.79,0,1,0,0,0
2026-02-05,CONTENT_004,3041.72,0,1,0,0,0
2026-02-06,CONTENT_004,2945.73,0,1,0,0,0
2026-02-07,CONTENT_004,3478.47,0,1,0,0,0
2026-02-08,CONTENT_004,2964.96,0,0,0,0,0
2026-02-09,CONTENT_004,2450.4,0,0,0,0,0
2026-02-10,CONTENT_004,2313.05,0,0,0,0,1
2026-02-11,CONTENT_004,2312.73,0,0,0,0,1
2026-02-12,CONTENT_004,2352.36,0,0,0,0,1
2026-02-13,CONTENT_004,2579.95,0,0,0,0,0
2026-02-14,CONTENT_004,3200.01,0,0,0,0,0
2026-02-15,CONTENT_004,3081.58,0,0,0,0,0
2026-02-16,CONTENT_004,2474.09,0,0,0,0,0
2026-02-17,CONTENT_004,2556.63,0,0,0,0,0
2026-02-18,CONTENT_004,2676.59,0,0,0,0,0
2026-02-19,CONTENT_004,2381.25,0,0,0,0,0
2026-02-20,CONTENT_004,2751.78,0,0,0,0,0
2026-02-21,CONTENT_004,2853.17,0,0,0,0,0
2026-02-22,CONTENT_004,3062.53,0,0,0,0,0
2026-02-23,CONTENT_004,2500.83,0,0,0,0,0
2026-02-24,CONTENT_004,2493.63,0,0,0,0,0
2026-02-25,CONTENT_004,2337.14,0,0,0,0,0
2026-02-26,CONTENT_004,2613.44,0,0,0,0,0
2026-02-27,CONTENT_004,2338.96,0,0,0,0,0
2026-02-28,CONTENT_004,2769.65,0,0,0,0,0
2026-03-01,CONTENT_004,3625.96,0,1,0,0,0
2026-03-02,CONTENT_004,3173.7,0,1,0,0,0
2026-03-03,CONTENT_004,2866.59,0,1,0,0,0
2026-03-04,CONTENT_004,3075.39,0,1,0,0,0
2026-03-05,CONTENT_004,3049.57,0,1,0,0,0
2026-03-06,CONTENT_004,2938.56,0,1,0,0,0
2026-03-07,CONTENT_004,3647.98,0,1,0,0,0
2026-03-08,CONTENT_004,2929.55,0,0,0,0,0
2026-03-09,CONTENT_004,2564.69,0,0,0,0,0
2026-03-10,CONTENT_004,2093.28,0,0,0,0,1
2026-03-11,CONTENT_004,2098.62,0,0,0,0,1
2026-03-12,CONTENT_004,2396.13,0,0,0,0,1
2026-03-13,CONTENT_004,2568.9,0,0,0,0,0
2026-03-14,CONTENT_004,2932.19,0,0,0,0,0
2026-03-15,CONTENT_004,3188.48,0,0,0,0,0
2026-03-16,CONTENT_004,2737.16,0,0,0,0,0
2026-03-17,CONTENT_004,2554.9,0,0,0,0,0
2026-03-18,CONTENT_004,2318.04,0,0,0,0,0
2026-03-19,CONTENT_004,2486.05,0,0,0,0,0
2026-03-20,CONTENT_004,2395.93,0,0,0,0,0
2026-03-21,CONTENT_004,2961.19,0,0,0,0,0
2026-03-22,CONTENT_004,2832.96,0,0,0,0,0
2026-03-23,CONTENT_004,2350.47,0,0,0,0,0
2026-03-24,CONTENT_004,2217.17,0,0,0,0,0
2026-03-25,CONTENT_004,2520.91,0,0,0,0,0
2026-03-26,CONTENT_004,2212.65,0,0,0,0,0
2026-03-27,CONTENT_004,3209.97,1,0,0,0,0
2026-03-28,CONTENT_004,3036.8,0,0,0,0,0
2026-03-29,CONTENT_004,2859.74,0,0,0,0,0
2026-03-30,CONTENT_004,2364.4,0,0,0,0,0
2026-03-31,CONTENT_004,2491.52,0,0,0,0,0
2026-04-01,CONTENT_004,2846.42,0,1,0,0,0
2026-04-02,CONTENT_004,2973.21,0,1,0,0,0
2026-04-03,CONTENT_004,2820.9,0,1,0,0,0
2026-04-04,CONTENT_004,3467.94,0,1,0,0,0
2026-04-05,CONTENT_004,3437.7,0,1,0,0,0
2026-04-06,CONTENT_004,2948.56,0,1,0,0,0
2026-04-07,CONTENT_004,3154.39,0,1,0,0,0
2026-04-08,CONTENT_004,2524.98,0,0,0,0,0
2026-04-09,CONTENT_004,2563.06,0,0,0,0,0
2026-04-10,CONTENT_004,2171.9,0,0,0,0,1
2026-04-11,CONTENT_004,2682.91,0,0,0,0,1
2026-04-12,CONTENT_004,2620.65,0,0,0,0,1
2026-04-13,CONTENT_004,2503.71,0,0,0,0,0
2026-04-14,CONTENT_004,2581.12,0,0,0,0,0
2026-04-15,CONTENT_004,2437.47,0,0,0,0,0
2026-04-16,CONTENT_004,2450.24,0,0,0,0,0
2026-04-17,CONTENT_004,2439.2,0,0,0,0,0
2026-04-18,CONTENT_004,2886.79,0,0,0,0,0
2026-04-19,CONTENT_004,2971.65,0,0,0,0,0
2026-04-20,CONTENT_004,2454.5,0,0,0,0,0
2026-04-21,CONTENT_004,2687.24,0,0,0,0,0
2026-04-22,CONTENT_004,2834.9,0,0,0,0,0
2026-04-23,CONTENT_004,2429.01,0,0,0,0,0
2026-04-24,CONTENT_004,2536.75,0,0,0,0,0
2026-04-25,CONTENT_004,3079.75,0,0,0,0,0
2026-04-26,CONTENT_004,2916.78,0,0,0,0,0
2026-04-27,CONTENT_004,2375.7,0,0,0,0,0
2026-04-28,CONTENT_004,2717.27,0,0,0,0,0
2026-04-29,CONTENT_004,2585.77,0,0,0,0,0
2026-04-30,CONTENT_004,2539.84,0,0,0,0,0
2026-05-01,CONTENT_004,3131.32,0,1,0,0,0
2026-05-02,CONTENT_004,3577.28,0,1,0,0,0
2026-05-03,CONTENT_004,3475.01,0,1,0,0,0
2026-05-04,CONTENT_004,2827.92,0,1,0,0,0
2026-05-05,CONTENT_004,2888.33,0,1,0,0,0
2026-05-06,CONTENT_004,3100.6,0,1,0,0,0
2026-05-07,CONTENT_004,3035.26,0,1,0,0,0
2026-05-08,CONTENT_004,2476.67,0,0,0,0,0
2026-05-09,CONTENT_004,3170.82,0,0,0,0,0
2026-05-10,CONTENT_004,2635.35,0,0,0,0,1
2026-05-11,CONTENT_004,2373.44,0,0,0,0,1
2026-05-12,CONTENT_004,2277.5,0,0,0,0,1
