date,product_name,units_sold,revenue,temperature_c,footfall_index,festival,holiday,promotion_active
2026-04-24,Strawberry,1061,45655.95,33.0,103,0,0,0
2026-04-25,Strawberry,1350,58639.81,31.3,123,0,0,0
2026-04-26,Strawberry,1373,64368.1,34.0,122,0,0,0
2026-04-27,Strawberry,1087,50306.53,32.9,109,0,0,0
2026-04-28,Strawberry,1161,52149.07,32.6,111,0,0,0
2026-04-29,Strawberry,1234,52891.12,34.3,105,0,0,0
2026-04-30,Strawberry,1201,52011.72,34.4,106,0,0,0
2026-05-01,Strawberry,1375,60591.14,33.2,103,0,0,1
2026-05-02,Strawberry,1593,68619.21,32.3,125,0,0,1
2026-05-03,Strawberry,1702,77591.93,32.8,121,0,0,1
2026-05-04,Strawberry,1300,52212.52,33.4,112,0,0,1
2026-05-05,Strawberry,1329,58885.98,32.3,101,0,0,1
2026-05-06,Strawberry,1404,61806.3,34.2,102,0,0,1
2026-05-07,Strawberry,1441,63180.27,33.3,105,0,0,1
2026-05-08,Strawberry,1235,54229.46,35.4,103,0,0,0
2026-05-09,Strawberry,1337,53489.43,32.2,127,0,0,0
2026-05-10,Strawberry,1330,62285.25,28.0,129,0,0,0
2026-05-11,Strawberry,1120,49299.19,32.5,101,0,0,0
2026-05-12,Strawberry,1255,56120.36,30.9,113,0,0,0
2026-05-13,Strawberry,1215,53599.07,32.3,101,0,0,0
2026-05-14,Strawberry,1121,49570.97,31.8,108,0,0,0
2026-05-15,Strawberry,1118,51135.31,30.0,110,0,0,0
2026-05-16,Strawberry,1277,57643.31,31.8,123,0,0,0
2026-05-17,Strawberry,1309,57834.02,30.7,122,0,0,0
2026-05-18,Strawberry,1136,49339.31,29.4,105,0,0,0
2026-05-19,Strawberry,1135,48185.55,31.5,106,0,0,0
2026-05-20,Strawberry,1102,47868.98,31.7,109,0,0,0
2026-05-21,Strawberry,1110,47424.42,29.6,109,0,0,0
2026-05-22,Strawberry,1079,45112.77,31.7,100,0,0,0
2026-05-23,Strawberry,1279,57170.45,29.9,129,0,0,0
2026-05-24,Strawberry,1263,55646.32,30.1,126,0,0,0
2026-05-25,Strawberry,1195,51517.22,31.4,114,0,0,0
2026-05-26,Strawberry,1097,46881.7,32.2,113,0,0,0
2026-05-27,Strawberry,1105,46458.24,30.8,103,0,0,0
2026-05-28,Strawberry,1143,52085.08,33.1,99,0,0,0
2026-05-29,Strawberry,1051,45881.41,30.9,101,0,0,0
2026-05-30,Strawberry,1228,55529.61,29.7,123,0,0,0
2026-05-31,Strawberry,1394,60420.57,30.9,123,0,0,0
2026-06-01,Strawberry,1088,47723.55,29.5,102,0,0,0
2026-06-02,Strawberry,1050,46766.73,29.3,96,0,0,0
2026-06-03,Strawberry,1234,55701.53,30.6,109,0,0,0
2026-06-04,Strawberry,1249,58423.57,32.4,107,0,0,0
2026-06-05,Strawberry,1141,50133.25,31.6,106,0,0,0
2026-06-06,Strawberry,1265,55297.38,29.6,124,0,0,0
2026-06-07,Strawberry,1235,55183.96,26.4,128,0,0,0
2026-06-08,Strawberry,1225,51618.31,32.1,104,0,0,0
2026-06-09,Strawberry,1198,55272.87,33.4,107,0,0,0
2026-06-10,Strawberry,1143,47090.93,27.9,102,0,0,0
2026-06-11,Strawberry,1223,50908.07,30.4,105,0,0,0
2026-06-12,Strawberry,1119,47184.87,31.8,101,0,0,0
2026-06-13,Strawberry,1203,54267.84,27.7,122,0,0,0
2026-06-14,Strawberry,1224,54474.19,28.2,116,0,0,0
2026-06-15,Strawberry,1124,51280.96,28.7,103,0,0,0
2026-06-16,Strawberry,1078,48193.04,28.5,98,0,0,0
2026-06-17,Strawberry,1007,43994.08,26.7,99,0,0,0
2026-06-18,Strawberry,998,41547.16,27.6,105,0,0,0
2026-06-19,Strawberry,1005,43305.33,28.1,101,0,0,0
2026-06-20,Strawberry,1261,54232.62,27.9,118,0,0,0
2026-06-21,Strawberry,1282,56589.75,30.6,122,0,0,0
2026-06-22,Strawberry,1069,48266.43,28.4,106,0,0,0
2026-06-23,Strawberry,1160,51382.74,28.2,107,0,0,0
2026-06-24,Strawberry,1067,49637.33,27.6,103,0,0,0
2026-06-25,Strawberry,1050,44289.47,28.0,99,0,0,0
2026-06-26,Strawberry,1134,47696.72,28.6,98,0,0,0
2026-06-27,Strawberry,1165,54786.92,27.9,123,0,0,0
2026-06-28,Strawberry,1267,57128.01,26.9,119,0,0,0
2026-06-29,Strawberry,1110,51771.87,27.8,104,0,0,0
2026-06-30,Strawberry,1144,47237.33,28.1,108,0,0,0
2026-07-01,Strawberry,1201,52892.27,31.1,98,0,0,0
2026-07-02,Strawberry,1112,48505.68,28.7,97,0,0,0
2026-07-03,Strawberry,1152,46948.48,29.3,102,0,0,0
2026-07-04,Strawberry,1248,56711.29,26.7,119,0,0,0
2026-07-05,Strawberry,1280,51944.92,26.1,118,0,0,0
2026-07-06,Strawberry,1019,45350.41,27.5,98,0,0,0
2026-07-07,Strawberry,1087,49255.9,28.3,104,0,0,0
2026-07-08,Strawberry,1036,44596.85,27.6,99,0,0,0
2026-07-09,Strawberry,1016,42136.27,27.5,99,0,0,0
2026-07-10,Strawberry,1076,49344.89,27.3,97,0,0,0
2026-07-11,Strawberry,1188,52948.7,24.0,117,0,0,0
2026-07-12,Strawberry,1267,57708.41,27.7,111,0,0,0
2026-07-13,Strawberry,1050,46743.09,25.5,98,0,0,0
2026-07-14,Strawberry,1007,45803.8,26.5,101,0,0,0
2026-07-15,Strawberry,992,43477.26,27.3,99,0,0,0
2026-07-16,Strawberry,1005,42095.38,25.7,94,0,0,0
2026-07-17,Strawberry,965,42968.75,26.2,99,0,0,0
2026-07-18,Strawberry,1185,50715.37,25.1,118,0,0,0
2026-07-19,Strawberry,1192,52712.55,23.9,114,0,0,0
2026-07-20,Strawberry,1001,47809.35,24.6,96,0,0,0
2026-07-21,Strawberry,1179,52620.56,23.7,95,0,0,0
2026-07-22,Strawberry,986,44728.5,22.6,101,0,0,0
2026-07-23,Strawberry,1097,49200.01,24.3,95,0,0,0
2026-07-24,Strawberry,1022,45905.21,25.9,99,0,0,0
2026-07-25,Strawberry,1313,59447.03,26.2,116,0,0,0
2026-07-26,Strawberry,1207,50842.63,24.6,116,0,0,0
2026-07-27,Strawberry,1004,44684.54,24.0,98,0,0,0
2026-07-28,Strawberry,1063,47038.53,24.1,100,0,0,0
2026-07-29,Strawberry,1034,45370.55,21.9,104,0,0,0
2026-07-30,Strawberry,1094,50410.5,23.3,94,0,0,0
2026-07-31,Strawberry,1052,46404.45,24.4,96,0,0,0
2026-08-01,Strawberry,1180,52366.51,23.3,115,0,0,0
2026-08-02,Strawberry,1174,52906.55,23.8,116,0,0,0
2026-08-03,Strawberry,991,42010.4,22.0,94,0,0,0
2026-08-04,Strawberry,979,44919.57,24.8,92,0,0,0
2026-08-05,Strawberry,971,43937.19,22.3,95,0,0,0
2026-08-06,Strawberry,1057,46624.68,24.4,98,0,0,0
2026-08-07,Strawberry,1078,48668.69,22.2,92,0,0,0
2026-08-08,Strawberry,1184,50092.3,21.8,113,0,0,0
2026-08-09,Strawberry,1147,47923.15,23.1,112,0,0,0
2026-08-10,Strawberry,1199,51181.77,20.3,94,0,0,1
2026-08-11,Strawberry,1235,54001.16,23.6,95,0,0,1
2026-08-12,Strawberry,1147,51396.1,21.3,95,0,0,1
2026-08-13,Strawberry,1203,54849.34,21.0,98,0,0,1
2026-08-14,Strawberry,1219,55776.25,20.6,92,0,0,1
2026-08-15,Strawberry,1834,79899.13,24.7,113,1,1,1
2026-08-16,Strawberry,1563,63281.9,23.8,109,1,0,1
2026-08-17,Strawberry,1067,47631.33,20.4,96,1,0,0
2026-08-18,Strawberry,1073,46448.8,23.3,92,1,0,0
2026-08-19,Strawberry,1131,49244.85,20.4,94,1,0,0
2026-08-20,Strawberry,1085,46045.38,24.3,91,0,0,0
2026-08-21,Strawberry,1093,47402.99,21.8,99,0,0,0
2026-08-22,Strawberry,1179,52965.31,22.5,114,0,0,0
2026-08-23,Strawberry,1234,55540.16,24.4,114,0,0,0
2026-08-24,Strawberry,980,42252.87,19.3,96,0,0,0
2026-08-25,Strawberry,986,45088.67,24.7,93,0,0,0
2026-08-26,Strawberry,1082,47677.41,19.9,92,0,0,0
2026-08-27,Strawberry,1012,46865.49,18.9,96,0,0,0
2026-08-28,Strawberry,1124,48021.31,20.3,98,0,0,0
2026-08-29,Strawberry,1164,51687.93,20.9,113,0,0,0
2026-08-30,Strawberry,1201,52972.38,20.7,110,0,0,0
2026-08-31,Strawberry,993,43515.36,21.3,91,0,0,0
2026-09-01,Strawberry,1038,42846.42,20.9,91,0,0,0
2025-01-01,Mango,780,39346.16,25.9,99,0,1,0
2025-01-02,Mango,729,34974.75,27.1,101,0,0,0
2025-01-03,Mango,685,32594.97,25.4,100,0,0,0
2025-01-04,Mango,899,44271.79,23.5,114,0,0,0
2025-01-05,Mango,954,45143.94,29.5,124,0,0,0
2025-01-06,Mango,748,38702.29,26.0,105,0,0,0
2025-01-07,Mango,760,38003.1,27.2,109,0,0,0
2025-01-08,Mango,765,35534.66,30.4,97,0,0,0
2025-01-09,Mango,736,35385.81,26.1,104,0,0,0
2025-01-10,Mango,817,38788.19,28.9,94,0,0,0
2025-01-11,Mango,975,46646.65,29.0,122,0,0,0
2025-01-12,Mango,861,39992.25,25.1,120,0,0,0
2025-01-13,Mango,714,34991.16,28.7,100,0,0,0
2025-01-14,Mango,740,36891.38,27.7,100,0,0,0
2025-01-15,Mango,757,36861.59,28.6,102,0,0,0
2025-01-16,Mango,840,41083.85,30.8,105,0,0,0
2025-01-17,Mango,738,34620.47,26.8,99,0,0,0
2025-01-18,Mango,817,38901.63,27.4,113,0,0,0
2025-01-19,Mango,913,43229.86,29.0,117,0,0,0
2025-01-20,Mango,837,40431.13,30.9,102,0,0,0
2025-01-21,Mango,707,33821.34,27.3,102,0,0,0
2025-01-22,Mango,721,34623.9,28.4,104,0,0,0
2025-01-23,Mango,779,37412.74,30.4,107,0,0,0
2025-01-24,Mango,747,34835.11,30.0,109,0,0,0
2025-01-25,Mango,913,43026.2,34.0,120,0,0,0
2025-01-26,Mango,1013,47238.73,25.8,122,0,1,0
2025-01-27,Mango,724,33316.77,29.3,107,0,0,0
2025-01-28,Mango,780,35961.41,29.8,101,0,0,0
2025-01-29,Mango,832,40186.1,30.6,103,0,0,0
2025-01-30,Mango,821,39000.54,30.7,98,0,0,0
2025-01-31,Mango,783,39170.97,30.2,108,0,0,0
2025-02-01,Mango,947,42350.37,32.7,125,0,0,0
2025-02-02,Mango,945,47023.52,32.3,123,0,0,0
2025-02-03,Mango,817,37851.28,29.5,103,0,0,0
2025-02-04,Mango,833,41542.66,30.7,109,0,0,0
2025-02-05,Mango,741,34338.93,32.7,105,0,0,0
2025-02-06,Mango,809,39242.75,32.2,98,0,0,0
2025-02-07,Mango,820,39295.49,33.4,102,0,0,0
2025-02-08,Mango,1017,47596.91,31.8,122,0,0,0
2025-02-09,Mango,957,47141.4,31.5,125,0,0,0
2025-02-10,Mango,846,41085.66,31.7,108,0,0,0
2025-02-11,Mango,865,42344.57,30.6,103,0,0,0
2025-02-12,Mango,710,33468.75,30.1,106,0,0,0
2025-02-13,Mango,857,37258.44,33.2,105,0,0,0
2025-02-14,Mango,851,42076.45,31.2,107,0,0,0
2025-02-15,Mango,915,43639.29,31.6,123,0,0,0
2025-02-16,Mango,888,44633.57,30.1,116,0,0,0
2025-02-17,Mango,815,36931.05,31.7,107,0,0,0
2025-02-18,Mango,819,39244.91,33.6,97,0,0,0
2025-02-19,Mango,763,35707.15,32.6,103,0,0,0
2025-02-20,Mango,866,39991.53,31.2,103,0,0,0
2025-02-21,Mango,896,42829.07,32.8,107,0,0,0
2025-02-22,Mango,1029,47072.21,33.6,124,0,0,0
2025-02-23,Mango,954,46472.44,28.6,126,0,0,0
2025-02-24,Mango,834,40558.52,31.8,112,0,0,0
2025-02-25,Mango,866,40719.5,33.6,113,0,0,0
2025-02-26,Mango,855,41621.05,30.5,113,0,0,0
2025-02-27,Mango,866,41313.52,37.5,108,0,0,0
2025-02-28,Mango,817,38496.6,31.4,105,0,0,0
2025-03-01,Mango,999,47614.13,30.9,131,0,0,0
2025-03-02,Mango,1041,51037.62,34.1,127,0,0,0
2025-03-03,Mango,903,43564.4,33.3,110,0,0,0
2025-03-04,Mango,851,41347.51,32.8,113,0,0,0
2025-03-05,Mango,833,39541.86,33.8,105,0,0,0
2025-03-06,Mango,815,39445.46,32.5,101,0,0,0
2025-03-07,Mango,785,38435.14,35.2,109,0,0,0
2025-03-08,Mango,1006,47997.23,32.5,127,0,0,0
2025-03-09,Mango,1072,51424.39,33.2,125,0,0,0
2025-03-10,Mango,930,42147.67,35.1,111,0,0,0
2025-03-11,Mango,921,42864.45,35.2,106,0,0,0
2025-03-12,Mango,824,40968.59,31.8,115,0,0,0
2025-03-13,Mango,871,40108.12,33.8,106,0,0,0
2025-03-14,Mango,848,41880.98,33.6,103,0,0,0
2025-03-15,Mango,1053,50532.79,34.0,120,0,0,0
2025-03-16,Mango,1012,46806.53,32.9,129,0,0,0
2025-03-17,Mango,912,43221.82,36.5,108,0,0,0
2025-03-18,Mango,831,39042.03,35.5,106,0,0,0
2025-03-19,Mango,903,45204.07,35.8,111,0,0,0
2025-03-20,Mango,886,42965.66,34.9,107,0,0,0
2025-03-21,Mango,877,39876.8,32.6,108,0,0,0
2025-03-22,Mango,1068,48309.12,33.6,125,0,0,0
2025-03-23,Mango,1060,50810.76,33.3,124,0,0,0
2025-03-24,Mango,909,43958.77,36.6,111,0,0,0
2025-03-25,Mango,827,38674.21,33.4,111,0,0,0
2025-03-26,Mango,810,40549.98,34.6,113,0,0,0
2025-03-27,Mango,736,33639.56,33.7,100,0,0,0
2025-03-28,Mango,912,43024.3,33.9,108,0,0,0
2025-03-29,Mango,1007,48684.58,32.3,124,0,0,0
2025-03-30,Mango,1000,46695.42,32.8,130,0,0,0
2025-03-31,Mango,880,41323.24,33.2,112,0,0,0
2025-04-01,Mango,935,46610.46,35.4,117,0,0,0
2025-04-02,Mango,905,41698.95,35.6,106,0,0,0
2025-04-03,Mango,862,40406.39,33.7,105,0,0,0
2025-04-04,Mango,883,39914.64,33.6,110,0,0,0
2025-04-05,Mango,1018,49632.57,32.9,120,0,0,0
2025-04-06,Mango,1049,49612.28,34.4,123,0,0,0
2025-04-07,Mango,908,44876.4,32.3,111,0,0,0
2025-04-08,Mango,866,42416.9,33.1,113,0,0,0
2025-04-09,Mango,773,36753.93,33.2,107,0,0,0
2025-04-10,Mango,965,44637.33,34.1,106,0,0,0
2025-04-11,Mango,847,41966.41,33.1,104,0,0,0
2025-04-12,Mango,1039,48068.62,36.1,123,0,0,0
2025-04-13,Mango,1080,49578.32,35.8,130,0,0,0
2025-04-14,Mango,889,39916.8,31.9,109,0,0,0
2025-04-15,Mango,889,44658.43,33.4,114,0,0,0
2025-04-16,Mango,882,42165.74,34.8,103,0,0,0
2025-04-17,Mango,927,43136.98,32.3,104,0,0,0
2025-04-18,Mango,908,44349.23,35.4,106,0,0,0
2025-04-19,Mango,943,45885.97,32.8,128,0,0,0
2025-04-20,Mango,1016,49716.38,30.0,125,0,0,0
2025-04-21,Mango,823,39733.88,31.7,103,0,0,0
2025-04-22,Mango,861,40962.46,30.6,107,0,0,0
2025-04-23,Mango,879,39639.13,34.3,108,0,0,0
2025-04-24,Mango,858,41800.63,33.7,104,0,0,0
2025-04-25,Mango,942,43174.95,35.6,107,0,0,0
2025-04-26,Mango,1097,51766.68,33.8,125,0,0,0
2025-04-27,Mango,1039,48143.87,33.0,130,0,0,0
2025-04-28,Mango,928,45026.59,37.2,103,0,0,0
2025-04-29,Mango,883,42072.83,33.7,106,0,0,0
2025-04-30,Mango,872,42636.79,31.5,116,0,0,0
2025-05-01,Mango,1014,46314.68,32.7,106,0,0,1
2025-05-02,Mango,1087,50224.78,32.9,105,0,0,1
2025-05-03,Mango,1256,58650.03,32.2,121,0,0,1
2025-05-04,Mango,1241,57005.07,33.8,129,0,0,1
2025-05-05,Mango,963,46790.28,30.9,110,0,0,1
2025-05-06,Mango,1068,49768.26,33.0,108,0,0,1
2025-05-07,Mango,996,43699.28,31.3,109,0,0,1
2025-05-08,Mango,906,45380.84,33.7,102,0,0,0
2025-05-09,Mango,896,45141.51,32.7,110,0,0,0
2025-05-10,Mango,1032,49241.24,31.0,124,0,0,0
2025-05-11,Mango,1141,58400.14,34.2,123,0,0,0
2025-05-12,Mango,940,43446.05,32.8,108,0,0,0
2025-05-13,Mango,872,41559.73,30.4,111,0,0,0
2025-05-14,Mango,847,39699.25,32.3,96,0,0,0
2025-05-15,Mango,928,45094.48,33.6,110,0,0,0
2025-05-16,Mango,875,43634.32,29.9,108,0,0,0
2025-05-17,Mango,1039,48715.18,35.2,117,0,0,0
2025-05-18,Mango,1014,50234.99,32.2,124,0,0,0
2025-05-19,Mango,795,37730.31,30.2,101,0,0,0
2025-05-20,Mango,837,39188.53,29.9,105,0,0,0
2025-05-21,Mango,932,44463.32,33.0,105,0,0,0
2025-05-22,Mango,862,42296.92,31.5,103,0,0,0
2025-05-23,Mango,827,40637.6,30.9,107,0,0,0
2025-05-24,Mango,1009,50733.96,30.5,126,0,0,0
2025-05-25,Mango,942,43259.54,29.6,117,0,0,0
2025-05-26,Mango,839,39668.32,29.1,107,0,0,0
2025-05-27,Mango,920,43145.0,30.5,102,0,0,0
2025-05-28,Mango,830,42378.27,29.0,108,0,0,0
2025-05-29,Mango,902,42590.63,30.1,108,0,0,0
2025-05-30,Mango,873,40056.81,29.7,107,0,0,0
2025-05-31,Mango,977,46512.29,29.0,112,0,0,0
2025-06-01,Mango,933,44115.1,30.4,115,0,0,0
2025-06-02,Mango,866,44516.23,29.5,104,0,0,0
2025-06-03,Mango,826,37572.74,30.4,108,0,0,0
2025-06-04,Mango,831,38915.16,29.8,97,0,0,0
2025-06-05,Mango,800,36434.86,27.3,111,0,0,0
2025-06-06,Mango,908,42585.12,31.4,101,0,0,0
2025-06-07,Mango,1007,49496.79,29.2,123,0,0,0
2025-06-08,Mango,1024,49460.07,29.7,123,0,0,0
2025-06-09,Mango,855,41094.09,29.5,97,0,0,0
2025-06-10,Mango,783,39514.92,29.0,108,0,0,0
2025-06-11,Mango,826,37582.5,29.5,104,0,0,0
2025-06-12,Mango,869,41453.86,29.2,104,0,0,0
2025-06-13,Mango,869,40287.88,26.0,96,0,0,0
2025-06-14,Mango,997,48791.0,31.3,117,0,0,0
2025-06-15,Mango,975,47473.99,27.8,127,0,0,0
2025-06-16,Mango,902,43118.37,28.6,105,0,0,0
2025-06-17,Mango,896,43665.37,31.4,100,0,0,0
2025-06-18,Mango,810,37843.37,27.1,103,0,0,0
2025-06-19,Mango,835,39994.11,29.1,102,0,0,0
2025-06-20,Mango,828,38944.26,28.4,100,0,0,0
2025-06-21,Mango,993,46910.7,32.4,114,0,0,0
2025-06-22,Mango,1020,49340.04,31.3,114,0,0,0
2025-06-23,Mango,892,42212.62,28.6,106,0,0,0
2025-06-24,Mango,814,38102.54,28.3,94,0,0,0
2025-06-25,Mango,819,37227.77,27.6,94,0,0,0
2025-06-26,Mango,774,38492.64,28.0,96,0,0,0
2025-06-27,Mango,905,42390.87,28.5,105,0,0,0
2025-06-28,Mango,1008,47638.07,29.8,113,0,0,0
2025-06-29,Mango,975,48138.58,26.0,121,0,0,0
2025-06-30,Mango,840,40702.74,27.6,101,0,0,0
2025-07-01,Mango,859,39135.34,28.0,101,0,0,0
2025-07-02,Mango,806,40673.09,26.9,95,0,0,0
2025-07-03,Mango,830,37265.68,26.2,100,0,0,0
2025-07-04,Mango,671,31224.84,26.0,101,0,0,0
2025-07-05,Mango,993,48978.03,28.4,122,0,0,0
2025-07-06,Mango,935,45042.43,26.9,120,0,0,0
2025-07-07,Mango,862,43160.23,25.5,104,0,0,0
2025-07-08,Mango,837,40858.88,25.7,95,0,0,0
2025-07-09,Mango,817,37885.99,26.7,97,0,0,0
2025-07-10,Mango,890,43665.88,27.0,104,0,0,0
2025-07-11,Mango,874,40813.25,23.9,100,0,0,0
2025-07-12,Mango,965,49910.03,25.8,122,0,0,0
2025-07-13,Mango,957,44219.32,24.6,113,0,0,0
2025-07-14,Mango,829,40555.84,25.3,98,0,0,0
2025-07-15,Mango,846,45716.77,26.2,97,0,0,0
2025-07-16,Mango,745,35047.61,26.4,99,0,0,0
2025-07-17,Mango,775,39266.94,25.0,96,0,0,0
2025-07-18,Mango,755,37754.57,27.0,97,0,0,0
2025-07-19,Mango,929,46021.29,25.0,109,0,0,0
2025-07-20,Mango,901,44240.69,21.3,112,0,0,0
2025-07-21,Mango,805,38074.5,24.0,94,0,0,0
2025-07-22,Mango,720,35375.69,25.5,93,0,0,0
2025-07-23,Mango,765,35807.62,25.0,101,0,0,0
2025-07-24,Mango,843,42133.78,26.5,91,0,0,0
2025-07-25,Mango,749,35716.0,25.6,94,0,0,0
2025-07-26,Mango,933,45692.76,22.3,111,0,0,0
2025-07-27,Mango,940,47248.94,22.6,117,0,0,0
2025-07-28,Mango,810,40070.61,24.9,101,0,0,0
2025-07-29,Mango,778,37059.54,22.0,96,0,0,0
2025-07-30,Mango,803,38330.87,24.5,99,0,0,0
2025-07-31,Mango,805,37410.02,22.6,101,0,0,0
2025-08-01,Mango,769,36683.17,23.3,89,0,0,0
2025-08-02,Mango,879,43123.38,22.6,120,0,0,0
2025-08-03,Mango,951,44030.25,26.7,118,0,0,0
2025-08-04,Mango,748,35096.67,21.2,94,0,0,0
2025-08-05,Mango,802,37006.93,22.7,95,0,0,0
2025-08-06,Mango,772,39182.58,22.1,95,0,0,0
2025-08-07,Mango,787,38420.16,23.3,89,0,0,0
2025-08-08,Mango,848,39343.11,22.7,90,0,0,0
2025-08-09,Mango,943,47678.35,23.8,114,0,0,0
2025-08-10,Mango,1122,52793.86,23.5,111,0,0,1
2025-08-11,Mango,866,41634.75,22.8,90,0,0,1
2025-08-12,Mango,928,43403.35,23.1,88,0,0,1
2025-08-13,Mango,871,41907.04,24.3,93,0,0,1
2025-08-14,Mango,935,44667.27,20.9,100,0,0,1
2025-08-15,Mango,1070,52015.4,23.1,91,1,1,1
2025-08-16,Mango,1213,59179.35,20.5,108,1,0,1
2025-08-17,Mango,963,48789.89,20.2,110,1,0,0
2025-08-18,Mango,882,40541.77,23.3,93,1,0,0
2025-08-19,Mango,882,42207.06,20.9,95,1,0,0
2025-08-20,Mango,777,36950.84,22.2,94,0,0,0
2025-08-21,Mango,803,38782.92,21.1,95,0,0,0
2025-08-22,Mango,793,39814.56,19.9,90,0,0,0
2025-08-23,Mango,924,42776.37,21.8,110,0,0,0
2025-08-24,Mango,891,42545.08,23.5,112,0,0,0
2025-08-25,Mango,785,37862.94,20.6,99,0,0,0
2025-08-26,Mango,786,38051.56,22.2,91,0,0,0
2025-08-27,Mango,784,37784.84,19.0,94,0,0,0
2025-08-28,Mango,844,39018.74,21.3,94,0,0,0
2025-08-29,Mango,811,39486.87,20.6,96,0,0,0
2025-08-30,Mango,977,46445.99,25.2,114,0,0,0
2025-08-31,Mango,947,46033.9,19.5,110,0,0,0
2025-09-01,Mango,767,36609.07,21.6,92,0,0,0
2025-09-02,Mango,748,36759.35,22.0,96,0,0,0
2025-09-03,Mango,781,39322.32,19.9,95,0,0,0
2025-09-04,Mango,813,37958.21,20.2,94,0,0,0
2025-09-05,Mango,761,36026.06,20.6,92,0,0,0
2025-09-06,Mango,940,45563.58,22.3,108,0,0,0
2025-09-07,Mango,864,42286.01,18.5,113,0,0,0
2025-09-08,Mango,730,35174.01,19.8,93,0,0,0
2025-09-09,Mango,754,36706.18,21.9,89,0,0,0
2025-09-10,Mango,854,41669.08,21.2,83,0,0,0
2025-09-11,Mango,706,34602.53,21.5,92,0,0,0
2025-09-12,Mango,782,37815.22,19.6,95,0,0,0
2025-09-13,Mango,879,45152.78,19.2,114,0,0,0
2025-09-14,Mango,992,47490.19,23.7,117,0,0,0
2025-09-15,Mango,720,36183.46,22.0,92,0,0,0
2025-09-16,Mango,735,34633.71,21.9,92,0,0,0
2025-09-17,Mango,727,35208.79,17.5,96,0,0,0
2025-09-18,Mango,787,37381.95,18.9,87,0,0,0
2025-09-19,Mango,746,33136.23,21.4,87,0,0,0
2025-09-20,Mango,1031,49631.4,16.9,117,0,0,0
2025-09-21,Mango,960,45339.28,18.9,109,0,0,0
2025-09-22,Mango,765,36116.19,20.5,92,0,0,0
2025-09-23,Mango,802,37928.69,20.5,88,0,0,0
2025-09-24,Mango,794,39207.49,20.3,98,0,0,0
2025-09-25,Mango,788,40097.38,17.4,90,0,0,0
2025-09-26,Mango,853,39939.57,17.1,92,0,0,0
2025-09-27,Mango,938,47227.04,19.7,111,0,0,0
2025-09-28,Mango,923,43278.74,20.7,115,0,0,0
2025-09-29,Mango,803,38079.21,19.7,87,0,0,0
2025-09-30,Mango,747,36719.35,19.0,94,0,0,0
2025-10-01,Mango,785,38424.07,19.3,97,0,0,0
2025-10-02,Mango,899,40908.91,20.3,95,0,1,0
2025-10-03,Mango,826,40503.22,21.5,92,0,0,0
2025-10-04,Mango,949,45120.33,18.8,106,0,0,0
2025-10-05,Mango,972,47273.18,21.4,109,0,0,0
2025-10-06,Mango,801,39881.21,20.5,91,0,0,0
2025-10-07,Mango,801,38597.71,19.9,94,0,0,0
2025-10-08,Mango,808,39043.92,22.6,97,0,0,0
2025-10-09,Mango,807,39765.67,19.0,91,0,0,0
2025-10-10,Mango,829,39681.61,21.2,88,0,0,0
2025-10-11,Mango,1007,48734.39,18.6,115,0,0,0
2025-10-12,Mango,1000,49092.1,21.2,113,0,0,0
2025-10-13,Mango,859,40575.48,18.1,100,0,0,0
2025-10-14,Mango,789,38262.55,18.6,94,0,0,0
2025-10-15,Mango,744,36142.57,21.3,90,0,0,0
2025-10-16,Mango,741,35287.7,19.4,93,0,0,0
2025-10-17,Mango,769,35564.41,21.3,95,0,0,0
2025-10-18,Mango,958,45248.03,20.3,113,0,0,0
2025-10-19,Mango,958,43637.17,20.8,116,0,0,0
2025-10-20,Mango,842,40453.54,20.6,101,1,0,0
2025-10-21,Mango,889,44192.15,20.0,93,1,0,0
2025-10-22,Mango,886,42062.67,20.5,98,1,0,0
2025-10-23,Mango,876,44746.96,19.5,85,1,0,0
2025-10-24,Mango,869,41393.51,21.2,95,1,0,0
2025-10-25,Mango,1117,54965.19,22.0,119,1,0,0
2025-10-26,Mango,1002,45919.4,20.7,112,1,0,0
2025-10-27,Mango,870,39842.38,19.0,93,1,0,0
2025-10-28,Mango,829,39331.68,20.6,92,1,0,0
2025-10-29,Mango,918,41443.7,20.3,90,1,0,0
2025-10-30,Mango,888,43162.41,17.8,93,1,0,0
2025-10-31,Mango,796,37680.76,20.1,89,0,0,0
2025-11-01,Mango,1031,53316.23,23.3,110,1,0,0
2025-11-02,Mango,1070,52533.9,20.7,113,1,0,0
2025-11-03,Mango,892,42045.32,21.5,94,1,0,0
2025-11-04,Mango,957,46372.27,21.6,101,1,0,0
2025-11-05,Mango,868,42898.1,22.5,90,1,0,0
2025-11-06,Mango,779,39940.94,23.5,90,0,0,0
2025-11-07,Mango,831,40194.86,21.5,101,0,0,0
2025-11-08,Mango,1013,47051.31,20.9,115,0,0,0
2025-11-09,Mango,949,44849.67,20.9,115,0,0,0
2025-11-10,Mango,798,38558.2,23.1,98,0,0,0
2025-11-11,Mango,807,38774.02,19.8,90,0,0,0
2025-11-12,Mango,758,36901.4,20.2,91,0,0,0
2025-11-13,Mango,721,35061.17,18.8,90,0,0,0
2025-11-14,Mango,882,44549.95,19.1,94,0,0,0
2025-11-15,Mango,910,42051.37,19.2,113,0,0,0
2025-11-16,Mango,988,46364.16,21.8,117,0,0,0
