date,component_id,component_demand,current_inventory,supplier_lead_time_days,supplier_disruption,planned_production_units,scheduled_receipts,plant_maintenance,festival
2025-03-23,OIL_FILTER,536.0,2774.0,8,0,825,0,0,0
2025-03-24,OIL_FILTER,508.0,7800.0,8,0,824,5534,0,0
2025-03-25,OIL_FILTER,572.0,7228.0,8,0,893,0,0,0
2025-03-26,OIL_FILTER,568.0,6660.0,8,0,875,0,0,0
2025-03-27,OIL_FILTER,490.0,6170.0,8,0,858,0,0,0
2025-03-28,OIL_FILTER,516.0,5654.0,8,0,829,0,0,0
2025-03-29,OIL_FILTER,549.0,5105.0,8,0,832,0,0,0
2025-03-30,OIL_FILTER,617.0,4488.0,8,0,946,0,0,0
2025-03-31,OIL_FILTER,661.0,3827.0,8,0,995,0,0,0
2025-04-01,OIL_FILTER,661.0,3166.0,8,0,960,0,0,0
2025-04-02,OIL_FILTER,720.0,7800.0,8,0,1093,5354,0,0
2025-04-03,OIL_FILTER,632.0,7168.0,8,0,1063,0,0,0
2025-04-04,OIL_FILTER,660.0,6508.0,8,0,1021,0,0,0
2025-04-05,OIL_FILTER,746.0,5762.0,8,0,1182,0,0,0
2025-04-06,OIL_FILTER,783.0,4979.0,8,0,1171,0,0,0
2025-04-07,OIL_FILTER,753.0,4226.0,8,0,1183,0,0,0
2025-04-08,OIL_FILTER,822.0,3404.0,8,0,1200,0,0,0
2025-04-09,OIL_FILTER,680.0,2724.0,8,0,1148,0,0,0
2025-04-10,OIL_FILTER,607.0,7800.0,8,0,1123,5683,1,0
2025-04-11,OIL_FILTER,679.0,7121.0,8,0,1166,0,1,0
2025-04-12,OIL_FILTER,621.0,6500.0,8,0,1121,0,1,0
2025-04-13,OIL_FILTER,755.0,5745.0,8,0,1168,0,0,0
2025-04-14,OIL_FILTER,790.0,4955.0,8,0,1174,0,0,0
2025-04-15,OIL_FILTER,705.0,4250.0,8,0,1047,0,0,0
2025-04-16,OIL_FILTER,574.0,3676.0,8,0,891,0,0,0
2025-04-17,OIL_FILTER,563.0,3113.0,8,0,944,0,0,0
2025-04-18,OIL_FILTER,567.0,7800.0,8,0,849,5254,0,0
2025-04-19,OIL_FILTER,543.0,7257.0,8,0,791,0,0,0
2025-04-20,OIL_FILTER,603.0,6654.0,8,0,875,0,0,0
2025-04-21,OIL_FILTER,507.0,6147.0,8,0,802,0,0,0
2025-04-22,OIL_FILTER,486.0,5661.0,8,0,788,0,0,0
2025-04-23,OIL_FILTER,566.0,5095.0,8,0,819,0,0,0
2025-04-24,OIL_FILTER,561.0,4534.0,8,0,877,0,0,0
2025-04-25,OIL_FILTER,562.0,3972.0,8,0,887,0,0,0
2025-04-26,OIL_FILTER,566.0,3406.0,8,0,965,0,0,0
2025-04-27,OIL_FILTER,543.0,2863.0,8,0,908,0,0,0
2025-04-28,OIL_FILTER,587.0,7800.0,8,0,859,5524,0,0
2025-04-29,OIL_FILTER,598.0,7202.0,8,0,1000,0,0,0
2025-04-30,OIL_FILTER,627.0,6575.0,8,0,900,0,0,0
2025-05-01,OIL_FILTER,671.0,5904.0,8,0,1021,0,0,0
2025-05-02,OIL_FILTER,685.0,5219.0,8,0,1028,0,0,0
2025-05-03,OIL_FILTER,702.0,4517.0,8,0,1052,0,0,0
2025-05-04,OIL_FILTER,689.0,3828.0,8,0,1067,0,0,0
2025-05-05,OIL_FILTER,723.0,3105.0,8,0,1156,0,0,0
2025-05-06,OIL_FILTER,762.0,7800.0,8,0,1146,5457,0,0
2025-05-07,OIL_FILTER,798.0,7002.0,8,0,1194,0,0,0
2025-05-08,OIL_FILTER,682.0,6320.0,8,0,1063,0,0,0
2025-05-09,OIL_FILTER,814.0,5506.0,13,1,1222,0,0,0
2025-05-10,OIL_FILTER,555.0,4951.0,8,0,1055,0,1,0
2025-05-11,OIL_FILTER,695.0,4256.0,8,0,1254,0,1,0
2025-05-12,OIL_FILTER,601.0,3655.0,8,0,1118,0,1,0
2025-05-13,OIL_FILTER,645.0,3010.0,8,0,1108,0,0,0
2025-05-14,OIL_FILTER,691.0,7800.0,8,0,1033,5481,0,0
2025-05-15,OIL_FILTER,751.0,7049.0,8,0,1092,0,0,0
2025-05-16,OIL_FILTER,649.0,6400.0,8,0,998,0,0,0
2025-05-17,OIL_FILTER,548.0,5852.0,8,0,866,0,0,0
2025-05-18,OIL_FILTER,651.0,5201.0,8,0,920,0,0,0
2025-05-19,OIL_FILTER,562.0,4639.0,8,0,886,0,0,0
2025-05-20,OIL_FILTER,545.0,4094.0,8,0,842,0,0,0
2025-05-21,OIL_FILTER,549.0,3545.0,8,0,867,0,0,0
2025-05-22,OIL_FILTER,554.0,2991.0,8,0,879,0,0,0
2025-05-23,OIL_FILTER,588.0,4832.0,13,1,830,2429,0,0
2025-05-24,OIL_FILTER,633.0,4199.0,8,0,836,0,0,0
2025-05-25,OIL_FILTER,532.0,3667.0,13,1,836,0,0,0
2025-05-26,OIL_FILTER,586.0,3081.0,8,0,856,0,0,0
2025-05-27,OIL_FILTER,625.0,7800.0,8,0,909,5344,0,0
2025-05-28,OIL_FILTER,635.0,7165.0,8,0,922,0,0,0
2025-05-29,OIL_FILTER,557.0,6608.0,8,0,883,0,0,0
2025-05-30,OIL_FILTER,580.0,6028.0,8,0,951,0,0,0
2025-05-31,OIL_FILTER,663.0,5365.0,8,0,1049,0,0,0
2025-06-01,OIL_FILTER,714.0,4651.0,8,0,1049,0,0,0
2025-06-02,OIL_FILTER,754.0,3897.0,8,0,1172,0,0,0
2025-06-03,OIL_FILTER,724.0,3173.0,8,0,1115,0,0,0
2025-06-04,OIL_FILTER,724.0,7800.0,8,0,1057,5351,0,0
2025-06-05,OIL_FILTER,783.0,7017.0,8,0,1192,0,0,0
2025-06-06,OIL_FILTER,767.0,6250.0,8,0,1203,0,0,0
2025-06-07,OIL_FILTER,776.0,5474.0,8,0,1250,0,0,0
2025-06-08,OIL_FILTER,668.0,4806.0,8,0,1155,0,0,0
2025-06-09,OIL_FILTER,695.0,4111.0,8,0,1151,0,0,0
2025-06-10,OIL_FILTER,626.0,3485.0,8,0,1134,0,1,0
2025-06-11,OIL_FILTER,557.0,2928.0,8,0,1094,0,1,0
2025-06-12,OIL_FILTER,590.0,7800.0,8,0,1054,5462,1,0
2025-06-13,OIL_FILTER,676.0,7124.0,8,0,1058,0,0,0
2025-06-14,OIL_FILTER,679.0,6445.0,8,0,1068,0,0,0
2025-06-15,OIL_FILTER,549.0,5896.0,8,0,869,0,0,0
2025-06-16,OIL_FILTER,626.0,5270.0,8,0,923,0,0,0
2025-06-17,OIL_FILTER,560.0,4710.0,8,0,937,0,0,0
2025-06-18,OIL_FILTER,569.0,4141.0,8,0,897,0,0,0
2025-06-19,OIL_FILTER,557.0,3584.0,8,0,836,0,0,0
2025-06-20,OIL_FILTER,566.0,3018.0,8,0,921,0,0,0
2025-06-21,OIL_FILTER,582.0,7800.0,8,0,805,5364,0,0
2025-06-22,OIL_FILTER,560.0,7240.0,8,0,871,0,0,0
2025-06-23,OIL_FILTER,592.0,6648.0,8,0,849,0,0,0
2025-06-24,OIL_FILTER,575.0,6073.0,8,0,870,0,0,0
2025-06-25,OIL_FILTER,554.0,5519.0,8,0,895,0,0,0
2025-06-26,OIL_FILTER,642.0,4877.0,8,0,940,0,0,0
2025-06-27,OIL_FILTER,658.0,4219.0,8,0,994,0,0,0
2025-06-28,OIL_FILTER,679.0,3540.0,8,0,1099,0,0,0
2025-06-29,OIL_FILTER,579.0,2961.0,8,0,955,0,0,0
2025-06-30,OIL_FILTER,616.0,7800.0,8,0,962,5455,0,0
2025-07-01,OIL_FILTER,644.0,7156.0,8,0,1026,0,0,0
2025-07-02,OIL_FILTER,661.0,6495.0,8,0,988,0,0,0
2025-07-03,OIL_FILTER,678.0,5817.0,8,0,1101,0,0,0
2025-07-04,OIL_FILTER,687.0,5130.0,8,0,1098,0,0,0
2025-07-05,OIL_FILTER,714.0,4416.0,8,0,1097,0,0,0
2025-07-06,OIL_FILTER,799.0,3617.0,8,0,1124,0,0,0
2025-07-07,OIL_FILTER,782.0,2835.0,8,0,1160,0,0,0
2025-07-08,OIL_FILTER,844.0,7800.0,8,0,1184,5809,0,0
2025-07-09,OIL_FILTER,760.0,7040.0,8,0,1141,0,0,0
2025-07-10,OIL_FILTER,615.0,6425.0,8,0,1147,0,1,0
2025-07-11,OIL_FILTER,668.0,5757.0,8,0,1151,0,1,0
2025-07-12,OIL_FILTER,619.0,5138.0,8,0,1077,0,1,0
2025-07-13,OIL_FILTER,745.0,4393.0,8,0,1079,0,0,0
2025-07-14,OIL_FILTER,679.0,3714.0,13,1,1068,0,0,0
2025-07-15,OIL_FILTER,610.0,3104.0,8,0,1018,0,0,0
2025-07-16,OIL_FILTER,566.0,7800.0,8,0,988,5262,0,0
2025-07-17,OIL_FILTER,636.0,7164.0,8,0,949,0,0,0
2025-07-18,OIL_FILTER,585.0,6579.0,8,0,952,0,0,0
2025-07-19,OIL_FILTER,542.0,6037.0,8,0,799,0,0,0
2025-07-20,OIL_FILTER,630.0,5407.0,8,0,929,0,0,0
2025-07-21,OIL_FILTER,512.0,4895.0,8,0,782,0,0,0
2025-07-22,OIL_FILTER,594.0,4301.0,8,0,884,0,0,0
2025-07-23,OIL_FILTER,516.0,3785.0,8,0,839,0,0,0
2025-07-24,OIL_FILTER,560.0,3225.0,8,0,823,0,0,0
2025-07-25,OIL_FILTER,602.0,7800.0,8,0,926,5177,0,0
2025-07-26,OIL_FILTER,590.0,7210.0,8,0,923,0,0,0
2025-07-27,OIL_FILTER,544.0,6666.0,8,0,878,0,0,0
2025-07-28,OIL_FILTER,569.0,6097.0,13,1,917,0,0,0
2025-07-29,OIL_FILTER,633.0,5464.0,13,1,983,0,0,0
2025-07-30,OIL_FILTER,607.0,4857.0,8,0,959,0,0,0
2025-07-31,OIL_FILTER,631.0,4226.0,8,0,1034,0,0,0
2025-08-01,OIL_FILTER,774.0,3452.0,8,0,1170,0,0,0
2025-08-02,OIL_FILTER,679.0,2773.0,8,0,1051,0,0,0
2025-08-03,OIL_FILTER,701.0,7800.0,8,0,1092,5728,0,0
2025-08-04,OIL_FILTER,747.0,7053.0,8,0,1151,0,0,0
2025-08-05,OIL_FILTER,705.0,6348.0,8,0,1107,0,0,0
2025-08-06,OIL_FILTER,788.0,5560.0,8,0,1172,0,0,0
2025-08-07,OIL_FILTER,741.0,4819.0,8,0,1149,0,0,0
2025-08-08,OIL_FILTER,674.0,4145.0,8,0,1056,0,0,0
2025-08-09,OIL_FILTER,705.0,3440.0,8,0,1078,0,0,0
2025-08-10,OIL_FILTER,633.0,2807.0,8,0,1055,0,1,0
2025-08-11,OIL_FILTER,519.0,7800.0,8,0,1008,5512,1,0
2025-08-12,OIL_FILTER,533.0,7267.0,8,0,1023,0,1,0
2025-08-13,OIL_FILTER,716.0,6551.0,8,0,1060,0,0,0
2025-08-14,OIL_FILTER,675.0,5876.0,8,0,1051,0,0,0
2025-08-15,OIL_FILTER,702.0,5174.0,8,0,992,0,0,0
2025-08-16,OIL_FILTER,730.0,4444.0,8,0,992,0,0,0
2025-08-17,OIL_FILTER,602.0,3842.0,8,0,917,0,0,0
2025-08-18,OIL_FILTER,492.0,3350.0,8,0,843,0,0,0
2025-08-19,OIL_FILTER,579.0,2771.0,8,0,844,0,0,0
2025-08-20,OIL_FILTER,661.0,7800.0,8,0,913,5690,0,0
2025-08-21,OIL_FILTER,505.0,7295.0,8,0,858,0,0,0
2025-08-22,OIL_FILTER,539.0,6756.0,8,0,820,0,0,0
2025-08-23,OIL_FILTER,514.0,6242.0,8,0,863,0,0,0
2025-08-24,OIL_FILTER,598.0,5644.0,8,0,865,0,0,0
2025-08-25,OIL_FILTER,532.0,5112.0,8,0,882,0,0,0
2025-08-26,OIL_FILTER,580.0,4532.0,8,0,863,0,0,0
2025-08-27,OIL_FILTER,575.0,3957.0,8,0,925,0,0,0
2025-08-28,OIL_FILTER,640.0,3317.0,8,0,983,0,0,0
2025-08-29,OIL_FILTER,595.0,2722.0,8,0,942,0,0,0
2025-08-30,OIL_FILTER,709.0,7800.0,8,0,982,5787,0,0
2025-08-31,OIL_FILTER,744.0,7056.0,8,0,1158,0,0,0
2025-09-01,OIL_FILTER,692.0,6364.0,8,0,1085,0,0,0
2025-09-02,OIL_FILTER,755.0,5609.0,8,0,1177,0,0,0
2025-09-03,OIL_FILTER,753.0,4856.0,8,0,1170,0,0,0
2025-09-04,OIL_FILTER,720.0,4136.0,8,0,1172,0,0,0
2025-09-05,OIL_FILTER,653.0,3483.0,8,0,1081,0,0,0
2025-09-06,OIL_FILTER,739.0,2744.0,8,0,1076,0,0,0
2025-09-07,OIL_FILTER,701.0,7800.0,8,0,1127,5757,0,0
2025-09-08,OIL_FILTER,726.0,7074.0,8,0,1162,0,0,0
2025-09-09,OIL_FILTER,779.0,6295.0,8,0,1198,0,0,0
2025-09-10,OIL_FILTER,673.0,5622.0,8,0,1108,0,1,0
2025-09-11,OIL_FILTER,587.0,5035.0,8,0,1087,0,1,0
2025-09-12,OIL_FILTER,596.0,4439.0,8,0,1073,0,1,0
2025-09-13,OIL_FILTER,751.0,3688.0,8,0,1144,0,0,0
2025-09-14,OIL_FILTER,632.0,3056.0,13,1,982,0,0,0
2025-09-15,OIL_FILTER,621.0,7800.0,8,0,944,5365,0,0
2025-09-16,OIL_FILTER,568.0,7232.0,8,0,887,0,0,0
2025-09-17,OIL_FILTER,584.0,6648.0,8,0,917,0,0,0
2025-09-18,OIL_FILTER,568.0,6080.0,8,0,837,0,0,0
2025-09-19,OIL_FILTER,546.0,5534.0,8,0,878,0,0,0
2025-09-20,OIL_FILTER,629.0,4905.0,8,0,935,0,0,0
2025-09-21,OIL_FILTER,500.0,4405.0,8,0,804,0,0,0
2025-09-22,OIL_FILTER,508.0,3897.0,8,0,809,0,0,0
2025-09-23,OIL_FILTER,543.0,3354.0,13,1,890,0,0,0
2025-09-24,OIL_FILTER,597.0,2757.0,8,0,887,0,0,0
2025-09-25,OIL_FILTER,628.0,7800.0,8,0,953,5671,0,0
2025-09-26,OIL_FILTER,637.0,7163.0,8,0,1027,0,0,0
2025-09-27,OIL_FILTER,642.0,6521.0,8,0,998,0,0,0
2025-09-28,OIL_FILTER,622.0,5899.0,8,0,970,0,0,0
2025-09-29,OIL_FILTER,730.0,5169.0,8,0,1076,0,0,0
2025-09-30,OIL_FILTER,624.0,4545.0,8,0,1078,0,0,0
2025-10-01,OIL_FILTER,657.0,3888.0,8,0,1107,0,0,0
2025-10-02,OIL_FILTER,702.0,3186.0,8,0,1103,0,0,0
2025-10-03,OIL_FILTER,776.0,7800.0,8,0,1207,5390,0,0
2025-10-04,OIL_FILTER,804.0,6996.0,8,0,1212,0,0,0
2025-10-05,OIL_FILTER,674.0,6322.0,8,0,1110,0,0,0
2025-10-06,OIL_FILTER,735.0,5587.0,8,0,1147,0,0,0
2025-10-07,OIL_FILTER,710.0,4877.0,8,0,1156,0,0,0
2025-10-08,OIL_FILTER,702.0,4175.0,8,0,1105,0,0,0
2025-10-09,OIL_FILTER,667.0,3508.0,8,0,1098,0,0,0
2025-10-10,OIL_FILTER,576.0,2932.0,8,0,1061,0,1,0
2025-10-11,OIL_FILTER,612.0,7800.0,8,0,1067,5480,1,0
2025-10-12,OIL_FILTER,594.0,7206.0,8,0,1000,0,1,0
2025-10-13,OIL_FILTER,671.0,6535.0,8,0,1019,0,0,0
2025-10-14,OIL_FILTER,672.0,5863.0,8,0,1022,0,0,0
2025-10-15,OIL_FILTER,644.0,5219.0,8,0,992,0,0,0
2025-10-16,OIL_FILTER,634.0,4585.0,8,0,895,0,0,0
2025-10-17,OIL_FILTER,545.0,4040.0,8,0,901,0,0,0
2025-10-18,OIL_FILTER,633.0,3407.0,13,1,952,0,0,0
2025-10-19,OIL_FILTER,514.0,2893.0,8,0,840,0,0,0
2025-10-20,OIL_FILTER,599.0,7800.0,8,0,870,5506,0,1
2025-10-21,OIL_FILTER,564.0,7236.0,8,0,819,0,0,1
2025-10-22,OIL_FILTER,570.0,6666.0,8,0,812,0,0,1
2025-10-23,OIL_FILTER,683.0,5983.0,8,0,958,0,0,1
2025-10-24,OIL_FILTER,656.0,5327.0,8,0,913,0,0,1
2025-10-25,OIL_FILTER,571.0,4756.0,8,0,926,0,0,1
2025-10-26,OIL_FILTER,739.0,4017.0,8,0,1043,0,0,1
2025-10-27,OIL_FILTER,608.0,3409.0,8,0,898,0,0,1
2025-10-28,OIL_FILTER,793.0,7800.0,8,0,1027,5184,0,1
2025-10-29,OIL_FILTER,604.0,7196.0,8,0,959,0,0,1
2025-10-30,OIL_FILTER,780.0,6416.0,8,0,1059,0,0,1
2025-10-31,OIL_FILTER,660.0,5756.0,8,0,1067,0,0,0
2025-11-01,OIL_FILTER,729.0,5027.0,8,0,1097,0,0,0
2025-11-02,OIL_FILTER,755.0,4272.0,8,0,1148,0,0,0
2025-11-03,OIL_FILTER,777.0,3495.0,8,0,1176,0,0,0
2025-11-04,OIL_FILTER,815.0,7800.0,8,0,1230,5120,0,0
2025-11-05,OIL_FILTER,793.0,7007.0,8,0,1183,0,0,0
2025-11-06,OIL_FILTER,722.0,6285.0,8,0,1148,0,0,0
2025-11-07,OIL_FILTER,770.0,5515.0,8,0,1111,0,0,0
2025-11-08,OIL_FILTER,746.0,4769.0,8,0,1134,0,0,0
2025-11-09,OIL_FILTER,715.0,4054.0,8,0,1146,0,0,0
2025-11-10,OIL_FILTER,471.0,3583.0,8,0,904,0,1,0
2025-11-11,OIL_FILTER,623.0,2960.0,8,0,1062,0,1,0
2025-11-12,OIL_FILTER,657.0,7800.0,8,0,1087,5497,1,0
2025-11-13,OIL_FILTER,673.0,7127.0,8,0,1038,0,0,0
2025-11-14,OIL_FILTER,571.0,6556.0,8,0,875,0,0,0
2025-11-15,OIL_FILTER,664.0,5892.0,8,0,973,0,0,0
2025-11-16,OIL_FILTER,495.0,5397.0,8,0,766,0,0,0
2025-11-17,OIL_FILTER,545.0,4852.0,8,0,893,0,0,0
2025-11-18,OIL_FILTER,655.0,4197.0,8,0,890,0,0,0
2025-11-19,OIL_FILTER,535.0,3662.0,8,0,886,0,0,0
2025-11-20,OIL_FILTER,612.0,3050.0,8,0,942,0,0,0
2025-11-21,OIL_FILTER,525.0,7800.0,8,0,776,5275,0,0
2025-11-22,OIL_FILTER,598.0,7202.0,8,0,888,0,0,0
2025-11-23,OIL_FILTER,533.0,6669.0,8,0,810,0,0,0
2025-11-24,OIL_FILTER,589.0,6080.0,8,0,889,0,0,0
2025-11-25,OIL_FILTER,658.0,5422.0,8,0,1005,0,0,0
2025-11-26,OIL_FILTER,676.0,4746.0,8,0,955,0,0,0
2025-11-27,OIL_FILTER,605.0,4141.0,8,0,975,0,0,0
2025-11-28,OIL_FILTER,615.0,3526.0,8,0,928,0,0,0
2025-11-29,OIL_FILTER,696.0,2830.0,8,0,1056,0,0,0
2025-11-30,OIL_FILTER,672.0,7800.0,8,0,1101,5642,0,0
2025-12-01,OIL_FILTER,728.0,7072.0,8,0,1099,0,0,0
2025-12-02,OIL_FILTER,735.0,6337.0,8,0,1086,0,0,0
2025-12-03,OIL_FILTER,748.0,5589.0,8,0,1084,0,0,0
2025-12-04,OIL_FILTER,758.0,4831.0,8,0,1085,0,0,0
2025-12-05,OIL_FILTER,773.0,4058.0,8,0,1138,0,0,0
2025-12-06,OIL_FILTER,733.0,3325.0,8,0,1133,0,0,0
2025-12-07,OIL_FILTER,721.0,7800.0,8,0,1153,5196,0,0
2025-12-08,OIL_FILTER,712.0,7088.0,8,0,1098,0,0,0
2025-12-09,OIL_FILTER,651.0,6437.0,8,0,1012,0,0,0
2025-12-10,OIL_FILTER,613.0,5824.0,8,0,1116,0,1,0
2025-12-11,OIL_FILTER,546.0,5278.0,13,1,1057,0,1,0
2025-12-12,OIL_FILTER,495.0,4783.0,8,0,881,0,1,0
2025-12-13,OIL_FILTER,687.0,4096.0,8,0,1027,0,0,0
2025-12-14,OIL_FILTER,647.0,3449.0,8,0,923,0,0,0
2025-12-15,OIL_FILTER,547.0,2902.0,8,0,916,0,0,0
2025-12-16,OIL_FILTER,499.0,7800.0,8,0,808,5397,0,0
2025-12-17,OIL_FILTER,683.0,7117.0,8,0,972,0,0,0
2025-12-18,OIL_FILTER,532.0,6585.0,8,0,902,0,0,0
2025-12-19,OIL_FILTER,653.0,5932.0,8,0,926,0,0,0
2025-12-20,OIL_FILTER,589.0,5343.0,13,1,884,0,0,0
2025-12-21,OIL_FILTER,568.0,4775.0,8,0,881,0,0,0
2025-12-22,OIL_FILTER,617.0,4158.0,8,0,941,0,0,0
2025-12-23,OIL_FILTER,493.0,3665.0,8,0,859,0,0,0
2025-12-24,OIL_FILTER,580.0,3085.0,8,0,934,0,0,0
2025-12-25,OIL_FILTER,624.0,4864.0,13,1,988,2403,0,0
2025-12-26,OIL_FILTER,689.0,4175.0,8,0,1017,0,0,0
2025-12-27,OIL_FILTER,587.0,3588.0,8,0,901,0,0,0
2025-12-28,OIL_FILTER,620.0,2968.0,8,0,1004,0,0,0
2025-12-29,OIL_FILTER,705.0,7800.0,8,0,1057,5537,0,0
2025-12-30,OIL_FILTER,707.0,7093.0,8,0,1111,0,0,0
2025-12-31,OIL_FILTER,707.0,6386.0,8,0,1096,0,0,0
2026-01-01,OIL_FILTER,782.0,5604.0,8,0,1185,0,0,0
2026-01-02,OIL_FILTER,679.0,4925.0,8,0,1073,0,0,0
2026-01-03,OIL_FILTER,736.0,4189.0,8,0,1097,0,0,0
2026-01-04,OIL_FILTER,776.0,3413.0,8,0,1198,0,0,0
2026-01-05,OIL_FILTER,771.0,7800.0,8,0,1129,5158,0,0
2026-01-06,OIL_FILTER,725.0,7075.0,8,0,1126,0,0,0
2026-01-07,OIL_FILTER,622.0,6453.0,8,0,1042,0,0,0
2026-01-08,OIL_FILTER,716.0,5737.0,8,0,1067,0,0,0
2026-01-09,OIL_FILTER,690.0,5047.0,8,0,1060,0,0,0
2026-01-10,OIL_FILTER,616.0,4431.0,8,0,1032,0,1,0
2026-01-11,OIL_FILTER,504.0,3927.0,8,0,923,0,1,0
2026-01-12,OIL_FILTER,557.0,3370.0,8,0,1008,0,1,0
2026-01-13,OIL_FILTER,602.0,2768.0,8,0,926,0,0,0
2026-01-14,OIL_FILTER,657.0,7800.0,8,0,1010,5689,0,0
2026-01-15,OIL_FILTER,554.0,7246.0,8,0,881,0,0,0
2026-01-16,OIL_FILTER,581.0,6665.0,13,1,877,0,0,0
2026-01-17,OIL_FILTER,572.0,6093.0,8,0,875,0,0,0
2026-01-18,OIL_FILTER,689.0,5404.0,8,0,929,0,0,0
2026-01-19,OIL_FILTER,531.0,4873.0,8,0,853,0,0,0
2026-01-20,OIL_FILTER,617.0,4256.0,8,0,927,0,0,0
2026-01-21,OIL_FILTER,549.0,3707.0,8,0,857,0,0,0
2026-01-22,OIL_FILTER,602.0,3105.0,8,0,849,0,0,0
2026-01-23,OIL_FILTER,643.0,7800.0,8,0,935,5338,0,0
2026-01-24,OIL_FILTER,599.0,7201.0,8,0,894,0,0,0
2026-01-25,OIL_FILTER,623.0,6578.0,8,0,1000,0,0,0
2026-01-26,OIL_FILTER,649.0,5929.0,8,0,1031,0,0,0
2026-01-27,OIL_FILTER,657.0,5272.0,8,0,994,0,0,0
2026-01-28,OIL_FILTER,598.0,4674.0,8,0,990,0,0,0
2026-01-29,OIL_FILTER,812.0,3862.0,8,0,1153,0,0,0
2026-01-30,OIL_FILTER,718.0,3144.0,8,0,1145,0,0,0
2026-01-31,OIL_FILTER,781.0,4810.0,13,1,1142,2447,0,0
2026-02-01,OIL_FILTER,754.0,4056.0,8,0,1096,0,0,0
2026-02-02,OIL_FILTER,715.0,3341.0,8,0,1139,0,0,0
2026-02-03,OIL_FILTER,813.0,7800.0,8,0,1159,5272,0,0
2026-02-04,OIL_FILTER,668.0,7132.0,8,0,1060,0,0,0
2026-02-05,OIL_FILTER,781.0,6351.0,8,0,1196,0,0,0
2026-02-06,OIL_FILTER,769.0,5582.0,8,0,1162,0,0,0
2026-02-07,OIL_FILTER,736.0,4846.0,8,0,1171,0,0,0
2026-02-08,OIL_FILTER,709.0,4137.0,8,0,1085,0,0,0
2026-02-09,OIL_FILTER,707.0,3430.0,13,1,1081,0,0,0
2026-02-10,OIL_FILTER,554.0,2876.0,8,0,1019,0,1,0
2026-02-11,OIL_FILTER,570.0,7800.0,8,0,1049,5494,1,0
2026-02-12,OIL_FILTER,558.0,7242.0,8,0,965,0,1,0
2026-02-13,OIL_FILTER,535.0,6707.0,8,0,948,0,0,0
2026-02-14,OIL_FILTER,618.0,6089.0,8,0,952,0,0,0
2026-02-15,OIL_FILTER,634.0,5455.0,8,0,905,0,0,0
2026-02-16,OIL_FILTER,564.0,4891.0,8,0,905,0,0,0
2026-02-17,OIL_FILTER,512.0,4379.0,8,0,732,0,0,0
2026-02-18,OIL_FILTER,586.0,3793.0,8,0,910,0,0,0
2026-02-19,OIL_FILTER,534.0,3259.0,8,0,829,0,0,0
2026-02-20,OIL_FILTER,491.0,2768.0,8,0,821,0,0,0
2026-02-21,OIL_FILTER,581.0,7800.0,8,0,879,5613,0,0
2026-02-22,OIL_FILTER,562.0,7238.0,8,0,912,0,0,0
2026-02-23,OIL_FILTER,606.0,6632.0,8,0,939,0,0,0
2026-02-24,OIL_FILTER,711.0,5921.0,8,0,1067,0,0,0
2026-02-25,OIL_FILTER,634.0,5287.0,8,0,977,0,0,0
2026-02-26,OIL_FILTER,763.0,4524.0,8,0,1156,0,0,0
2026-02-27,OIL_FILTER,637.0,3887.0,8,0,1020,0,0,0
2026-02-28,OIL_FILTER,838.0,3049.0,8,0,1207,0,0,0
2026-03-01,OIL_FILTER,675.0,7800.0,8,0,1094,5426,0,0
2026-03-02,OIL_FILTER,747.0,7053.0,8,0,1150,0,0,0
2026-03-03,OIL_FILTER,658.0,6395.0,8,0,1116,0,0,0
2026-03-04,OIL_FILTER,787.0,5608.0,8,0,1196,0,0,0
2026-03-05,OIL_FILTER,725.0,4883.0,8,0,1159,0,0,0
2026-03-06,OIL_FILTER,765.0,4118.0,8,0,1121,0,0,0
2026-03-07,OIL_FILTER,721.0,3397.0,8,0,1181,0,0,0
2026-03-08,OIL_FILTER,762.0,7800.0,8,0,1166,5165,0,0
2026-03-09,OIL_FILTER,724.0,7076.0,8,0,1070,0,0,0
2026-03-10,OIL_FILTER,594.0,6482.0,8,0,1120,0,1,0
2026-03-11,OIL_FILTER,662.0,5820.0,8,0,1093,0,1,0
2026-03-12,OIL_FILTER,551.0,5269.0,8,0,995,0,1,0
2026-03-13,OIL_FILTER,561.0,4708.0,8,0,949,0,0,0
2026-03-14,OIL_FILTER,645.0,4063.0,8,0,983,0,0,0
2026-03-15,OIL_FILTER,564.0,3499.0,8,0,889,0,0,0
2026-03-16,OIL_FILTER,622.0,2877.0,8,0,962,0,0,0
2026-03-17,OIL_FILTER,540.0,7800.0,8,0,824,5463,0,0
2026-03-18,OIL_FILTER,537.0,7263.0,8,0,851,0,0,0
2026-03-19,OIL_FILTER,500.0,6763.0,8,0,835,0,0,0
2026-03-20,OIL_FILTER,545.0,6218.0,8,0,867,0,0,0
2026-03-21,OIL_FILTER,507.0,5711.0,8,0,822,0,0,0
2026-03-22,OIL_FILTER,575.0,5136.0,8,0,882,0,0,0
2026-03-23,OIL_FILTER,674.0,4462.0,8,0,1006,0,0,0
2026-03-24,OIL_FILTER,625.0,3837.0,8,0,948,0,0,0
2026-03-25,OIL_FILTER,592.0,3245.0,8,0,940,0,0,0
2026-03-26,OIL_FILTER,550.0,2695.0,8,0,944,0,0,0
2026-03-27,OIL_FILTER,704.0,7800.0,8,0,1075,5809,0,0
